cleaned_content,label
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
pelayan burukrespon lama nghubungi csnyasekali balas ga bisa hubungi,responsiveness
mikar penjualdana lama cair jikka nkonfirmasi pembeli rugi,informationquality
ok,informationquality
baru nyoba beli barang sini ma udah bikin cewa paket juga nyetak nunggu kurir padahal udah co tgl i sampe hari pun paket nytak situ cewa banget asli mana udah bayar,reliability
belanja sini ribet retu klu salah penjual ngirim barang ga suai pesan sa produk harus minta stuju penjuala bikin ribet sama penjual hati klu belanja sini klu xundd official store pihak penjual sa kirim barang pas pengaju komplain bikin pusing lilingpenjual sini utamain untunganklu salah abaikankopak belanja aplikasi,responsiveness
paket gerak dua hari sampai hari komplain kmna bot mua,responsiveness
gratis ongkir,informationquality
anehh produk kandung nikotin larang tapi kalau minum ngandung alkohol bebass,informationquality
ok,informationquality
makin sini makin ga becus reseller bikin stok tau kirim model lain harga bawah pes returnpun persulit komplain sulit udah kaya sindikat penipu kali moga cepat bangkrut ya tokopedia aminn,responsiveness
gk ongkir,informationquality
ngaduin komplain pihak tokped kalau barang sampai proses lama ribet muter muter padahal jelas pihak kurir mposting foto penerima barang kurir pihak pembeli buat ngaduin komplain kalau akhir ndapat dana komplain uang hangus barang dapat nding lu hapus nih aplikasi asli nding pake shopee lazada tokped ampas,reliability
toko pedia karang pelit voucher skon gk kayak dulu padahal pengguna dulu dulu tiap tgl akhir bul lalu potong karang gk udah gitu aplikasi karang lebih ribet gk kayak dulu,easeofuse
kali order tokopedia mua kembali penjual alamat lengkap orang rumah padahal emang gak anter dapat ekpedisi ninja xpress bemasa gratis ongkir na ninja reguler pilih ninja kurir rekomendasi dapat ninja beli shope banyak pilih kurir,reliability
gara maintenance ngga bisa liat status transaksi bawa kurir udah sampe manakasi kurir kalo rumah,reliability
tokopedia skrg ga gratis ongkir mentara oren dluu,informationquality
ring gangu menjakdi tok tok lemodtidak perti toko oren simpel apk bisa,informationquality
udah bul gopaylater blokir emg pinjam lunas paylater ttp ga bisa guna henti belanja bulan tokopedia belum bisa belanja jttahun lebih baik belanja pasar saja sampah banget apk sistem pembatal lama banyak toko mbako ga aktif bah fiktif lamalama kali hilang banyak pengguna,informationquality
tolong kalau barang gagal kirim uang mbali,reliability
parah toped karang expedisi g es ga bisa tegas expedisi jgpenjual cekik abiskorupsi ongkir jnt jelas label nytapi aplikasi lebih tinggi komplain abaikanapalagi menjak gabung tiktokpenjual ancam nerima dana lebih lama nah jadi belumnyapenjual ancam gabung tiktokblablablawah makin parah iniga perti marketplace belahyg bisa tegas expedisi aplikasi ga nah error bug,responsiveness
tolong  ikl ganggu us ngapain sih ikl us aplikasi lainpusing guwa,informationquality
toko pedia makai jasa kurir jne alami update barang sampai mana sangat jelas  market plase lain nggeser,reliability
live chat sini sangat rekom buat belanja komplain suatu sulit,responsiveness
belanja d tokopedia,informationquality
respon cepat,informationquality
order hari kamis i pengirim via grab sameday estimasi tiba i sampai dgn tgl i sore blm proses juga sama penjual akhir aju pembatal tapi harus nunggu respon penjual sd tgl juni jam kalo begini bisa order toko lain lalu lama ribet sampai pagi tgl juni jam respon juga sama penjual pengaju pembatal order sya beda dgn tetangga be warna orange jelek tokped skrg,easeofuse
pembeli banyak rugi lalu banyak potong dana aplikasi maaf alami,informationquality
cs lama bales chat,responsiveness
tampilanua kurang efektif pemakai,webdesign
lebih ok skrng tampilan,webdesign
pu pengalam ngena tokopedia beli sunco dus lt pouch sa satu toko ghaliyati  eh kirim ma buah cesinghp murah mpat komplain utk minta pengembali refund dana te payment namun proses belit ma waktu apalagi juga sibu lain proses komplain tsb lanjut hingga cara otomatis dana bisa refund akhir serah toko penipu sial,responsiveness
payah ller toped banyak penipu her kok bisa lolos tanpa alamat ller belanja sunco kasih casing komplain barang bisa kembali krn alamat ller lengkap info toped bahwa pembeli respon aneh langsung blok hingga mberi ulas parah asli parah toped lihat perti rja sama sama ller,responsiveness
kasih promo gratis ongkir guna kirim sama penjual cs tokopedia susah hubungi paket jelas,responsiveness
mau komplain pesan harus nunggu minggu baru bisa komplain emang agak lain tokopedia,responsiveness
msh ok ,informationquality
ajuin komplain aja susah banget upload ga bisa bisa tolong perbaikin jang sulit,responsiveness
lebih bagus tokopedia shopee ribet kalau shopee kalau tokopedia cepet langsung bayar alfamart cod beh bestt,easeofuse
sangat mbantu butuh tepat,informationquality
ga habis pikir sm toko komplain ngirim barang return tapi dana masih aja terus penjual masa,responsiveness
smua platpom onlen shop cuma tokopedia pmblian lemot pengirim sya her tiktok cpt bngt pdhal s tokped gbung sama tiktok tpi pngrim cpet tiktok klo bisa ni tokped kurir jng pke jne jne expedisi paling lemot taun² hapus aja tu jne sial,reliability
mentara pindah sop duludi sini ninja express gak komitmen kirim suai tenggat waktu tapi komplain abai admin tokped,responsiveness
nu makin ribet,easeofuse
aplikasi bagus user interface face mudah pahami,webdesign
tdk bisa pilih jasa pengirim kurir tdk profesional jadi kalikali masu titik alamat apk guna deteksi pihak jasa kirim saldo tokpedtiktok perti toko oren bisa pakai pembayar luar apk dg qris produk propl toko official ko tdk bisa kirim rmh repack sih banyak  bisa jd palsu toko be aja bisa barang tdk suai deskripsifoto sampul ikl produk,reliability
aplikasi jelek,informationquality
barang pesan ku belom bisa la cak uang kurang padahal laku transaksi moga dapat perbaiki,informationquality
mohon evaluasi toko na tipu beli minyak goreng datang ma casing hp sampe karang pengembali dana barang udah mbali pada penjual,informationquality
saldo penjual belom masuk cht ller pun solusi gk tele tolong bantu pada admin,informationquality
kurang tat pemilih orang njadi ller hingga banyak muncul penipu dalam aplikasi nah mbeli barang pre order ngkonfirmasi dulu apa barang asli barang sampai nyata barang kirim kembali halang karena ller bisa hubungi juga alamat jelas hingga dana bisa mbali padahal konfirmasi tokopedia care tapi ha balas bantu,responsiveness
tahun pake toko pedia skarang alih market place be aja tokopedia makin buruk skrg aman buruk banyak tokopenjual penipu lolos komplain pun lama proses,responsiveness
mua olshop tdk fitur nghapus riwayat belanja baik tokopedia njadi pelopor kadang orang dewasa mbeli barang hal tdk boleh lihat anak² makasih,informationquality
gk rekomendasi blas,informationquality
karang makin jelas udh batal otomatis uang d mbali,reliability
tokopedia bekerjasama oknum kurir mbongkar barang penjual rugi,reliability
minta bantua tokopedia agar nindak lanjuti penipu maraktinda tim tokopediacare kurang responsif nangani masa juga nunda nunda waktu uang tah besar jt tokopedia karna tipu penjual kirim barang suai te laku refund proses lama nungu tangal juni sampai karang juni dana refund kembali tolong bantua respon agar masa cepet lesai imakasih,responsiveness
apk gk jelas dapat kupon pengguna tama baru mau aq pakai trus tbtb gk skip hapus aja apk gk jelas kalau gk niat kasih kupon gk usah kasih baru isi saldo kupon hilang gk guna,informationquality
sampah,informationquality
beli paket udh mau bul tapi sampe udah bayar tapi paket masih kirim aje sampe karang tapi ma ganyampe wkwk udh chat admin toko pedia ma gada ubah hahahaha beda sama toko be admi garcep kalo masa sama kurir,reliability
error hp zfold bisa liat etalase toko mua ller te update tulisan cek koneksi padahal cepat internet mbps lucu,informationquality
x pengembali dana masuk aplikasi parahh,informationquality
aplikasi bagus tampilan,webdesign
minimal update status,informationquality
lebih cepat manfaat,informationquality
gmn tokopedia kacau banget paketsy dri tgl estimasi tgl smpe skrng tgl blom jga sampe tdimlm sy pesen brang ambil harini sampe jga sampe skrng blom sampe gmnni tokopedia harus tatin dung kurir klo bgni jdi mls sy pke tokopedia utnghrga pling ratus klo lgi blnja butuh salo mobil puluh jta gmna kgajelas lu tokopedia sangatkecewa sya,reliability
cabut dulu beli tokped lelet banget gambar hasil pencari pecah pencari temu tolong perbaiki min tq,informationquality
ring ganggu beda sm aplikasi be,informationquality
suka toko pedia kurir e grecep tapi aplikasi ngebug trus update rutin padahal bagi transaksi pas lacak barang lalu muncul layar putih tulisa g lihat males akhir,reliability
padahal bayar lancar tapi mau gajuin tolak suruh nunggu bul pas udah nunggu bul tetep tolak,informationquality
masa komplain barang kirim kata via tokppedia care tapi jawab pasti,responsiveness
lebih ok skrng tampilan,webdesign
good,informationquality
sorry bro paket gw dateng gw uninstal kurir rekomendasi gajelas hari udah handover kurir stuck kota sama rasa makin sini makin gajelas utama layan konsumen kurir rekom banyak komplain konsumen tapi tanggap jang salah klo banyak konsumen alih marketplace lain,reliability
aplikasi susah guna ribet tika arching produk klik produk bukan masuk produk pilih ma balik home arching klik produk balik home njengkel kali susah buat belanja,easeofuse
sdh bagus cuma topup uang elektronik brizzi ko ga adamohon tambah mua kartu elektronik bisa support,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
harus bisa kasi rating kurir ekspedisi penjual udah respon cepat cuma kalau kurir gak cepat,reliability
kelas tokped daftar transaksi error dpt akses lalu kalau komplain transaksi batal dll apa bisa pertanggungjawab anda marketplace nyedia jasa transaksi jual beli tapi fitur utama error bisa akses jd fungsi utama aplikasi bisa guna bagaimana sti,responsiveness
ubah pikir lalu ingin balikin barang persulit kali perti be warna orange padahal barang buka masih segel unboxing foto masih aja kurang bukti hadeeuuhh otw bintang mungkin uninstall,informationquality
jual barang tokopedia ma pes pembeli hilang aplikasi ada ha chat penjual tambah ribet,easeofuse
so far belanja tokped ga nah ngerasa tipu paling kadang kurir aja bikin sel,reliability
tolong tokopedia evaluasi mbali jasa kurir bekerjasama banya masa justru penjual tapi pihak kurir lalu telat update status kirim stuck tempat bah tanya lalu jawab tolong evaluasi kurir ninja express jnt si cepat lalu telat kiriman paling parah ninja express note ngaja tulis nama kurir supaya pihak kurir baca tahu ri,reliability
belanja kali turut² kembali mulu penjual nurut buang buang waktu waktu komplain sangat lama i bintang dulu mbuang banyak waktu nunggu minimal i alas napa returjika penjelas pembeli bingung,responsiveness
toko pedia makin sini ngak jelas beli komplain tangepin te beberapa hari itupun mberi jawab jelas jawab standart pakai robot jawaban banyak nyambung mungkin waktu harus pindah shopee makin ren pelayan kamplain pembeli sangat cepat marketplace kurang ndapat hati banyak ller njual barang palsu tika komplain bisa nomer telp customer care,responsiveness
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
ngajuin komplen cuma muter muter doang ena shoope lazada masih oke komplain langsung cepet,responsiveness
bkin ssh ller upload foto qrain msh foto bs edit trnyta fiktif klo sdh hapus sistem kali sm sistem etalase toko ller biar ga liru krn produk msh stock biar bs tempel foto lg,informationquality
dear develope kalo bisa tambah no wa kurir biar bisa d hubungi,reliability
ribet,easeofuse
mahalgak harga grosir jarang promo ongkir mahalkurir lelet nding toko oren saja gratis ongkir banyak voucher scount,reliability
aplikasi bagus tampilan,webdesign
mantap,informationquality
cs lama jawab,responsiveness
tampilanua kurang efektif pemakai,webdesign
transaksi gagal tapi tagih paylater tetep mohon bantu,reliability
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
ok,informationquality
is ok,informationquality
baguuss,informationquality
baik,informationquality
pembatal pesanan ribet harus nunggu pembatal otomatis lama hari nyata penjual aktif tetapi minta nunggu setuju penjual,reliability
ok mantap cuma cara komplain barang rusak kurang ndukung pembeli o mbela penjual banyak barang original,reliability
mau ta apa dang eror aplikasi tokped pesan bayar tadi pagi lihat barang namun dang nunggu kurir namun siang ma barang beli maupun pembayaran bisa lihat,reliability
beli barang luar pulau awal amanam saja cepat langsung kirim te hari lacak pengirim muncul status pesan dang retur barang larang kirim kalau mang bisa harus ller pihak ekspedisi nolak pengirim awal dana refund pun suai harga barang tadi tambah ongkir jamin ha kembali coba aju komplain pihak cs tokopedia bantu terang arti,responsiveness
hubungin chat cs mau komplain kirim ga sampai jawab ma ai,responsiveness
tolong dong admin tokopedia cepat ngatasi pihak komplain lebihi batas hari nunggu putus admin tokopedia karang udah hampir minggu putus admin rugi waktu rugi uang juta lebih admin tolong dong cepat ngatasi komplain pada si penjual penipu,responsiveness
aplikasi nyedia barang² bagus laku pengguna tuju sih sama ulas bawah tolong dia rating kurir biar terlambat antar barangbarang rusak ekspedisi dampak aplikasi suka aplikasi karna pilih pembayar lewat cod jauh nah bikin cewa ha saja order minggu lalu sampai kurir konsisten maka kalau rating jasa pengirim pasti rasa pengeluh,reliability
beli laptop dapet cashback rb mau claim masa sampe harus hubungi cs proses hari baru bisa respon cs lelet udah lesai claim bagai drama pas mau pake cuma bisa pake harga barang tiap kali mau belanja  aneh buat ngasih cashback gede sampe rb kalo ga bisa pake langsung harus transaksi jt dulu klo mau habisin cashback rb ga masuk akal akhir pake apk,responsiveness
tokped tolong perbaiki kaktolong fitur ubah kurir kembalikanitu sangat mbatu kali buat llerseteleh minta gabung tik tok ma tambah ribetkembali tokped perti dulu kak,reliability
mantab mang,informationquality
sorry bro paket gw dateng gw uninstal kurir rekomendasi gajelas hari udah handover kurir stuck kota sama rasa makin sini makin gajelas utama layan konsumen kurir rekom banyak komplain konsumen tapi tanggap jang salah klo banyak konsumen alih marketplace lain,reliability
puas  pake tokopedia kalo masa misal indikasi penipu tinggal chat langsung pusat bantu langsung tanggapi,informationquality
pesan kok hampir minggu blum trima  khasi pu produk tolong perbaiki pengirim,informationquality
jelek gak layak pakai,informationquality
aplikasi super buruk tokopediacare mbantu sama kali du chat mbali te buat kartu pengaju cs respon sama kali padahal masa penting pembayar laku top up kartu e money tetapi update saldo ma gagal bisa update saldo bah saldo masuk sama kali sangat buruk cewa,reliability
tempat enak buat beli barang elektronik ataupun butuh gueh,informationquality
nah belanja d tokpedia cum kurir d rta,reliability
jual barang tokopedia ma pes pembeli hilang aplikasi ada ha chat penjual tambah ribet,easeofuse
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
makin at rja aplikasi,informationquality
belanja tokpedia penjual bisa hubungi pembayar lalui account va,responsiveness
apk makin gak jelas mua kata kunci pencari gak bisa tgl barang beli hilang proses makin gila nih apk,informationquality
aplikasi tolol ribet,easeofuse
juni bug mana nghapus daftar barang ranjang langsung ubah abu² perti loading suatu tapi ngga jadi apa² tapi bisa hilang tutup tokped aplikasi jal buka aplikasi tokped bug ranjang mau check out barang tulis bentar ya loading namun tulis hilang layar abu² kayak bug tama ga bisa aktivitas tokped bisa cm luar paksa lewat balik home galaxya,easeofuse
ng uninstall aplikasi tahun bul april nya guna akun aplikasi lapor pihak wajib nyalahguna akun,privacy
pelayan kuŕang baik belum marger goto ima kasih,informationquality
tolong ya toped pengirim awal sicepat knp alih jne sgt tdk recomend pengirim sm kurir lelet skrg m bilg d info pengirim penerima rasa mes pesan proses return penjual sya sdh nunggu hari knp bilg penerima tdkk rasa mes sya ja blm liat barang udh ring jadi kyk ginibarang udh kurir hari bru smpek nyasar kata kira daerah lain kurir bs baca invoice nggk sih x lgi alih jnelngsng tak uninstall toped,reliability
udah beberapa kali order barang tapi ga nah kirim ller padahal dr toko beda ujung pesan batal by sistem niat jual ga sih udh komplain juga tokped tapi gajelas jawab,responsiveness
aplikasi super buruk tokopediacare mbantu sama kali du chat mbali te buat kartu pengaju cs respon sama kali padahal masa penting pembayar laku top up kartu e money tetapi update saldo ma gagal bisa update saldo bah saldo masuk sama kali sangat buruk cewa,reliability
apa call center toped langsung hubung cs kurir masa bingung respond chat admin cuma suruh tunggu update padahal hampir minggu proses kirim,reliability
barang transfer invoice proses batal otomatis jang hari lama maksimal hari biar ga nunggu cuali bentrok hari raya agama,reliability
ribet,easeofuse
tindak lanjut layan pengadu konsumen atas toko indikasi penipu lama lapor komplain tunju buktibukti sampai posting buat tindaklanjut tokopedia mohon gera proses komplain toko indikasi penipu agar masyarakat indonesia tipu toko sebut,responsiveness
kupon scam buat pengguna baru,informationquality
juni bug mana nghapus daftar barang ranjang langsung ubah abu² perti loading suatu tapi ngga jadi apa² tapi bisa hilang tutup tokped aplikasi jal buka aplikasi tokped bug ranjang mau check out barang tulis bentar ya loading namun tulis hilang layar abu² kayak bug tama ga bisa aktivitas tokped bisa cm luar paksa lewat balik home galaxya,easeofuse
m jadda wa jadda syukron,informationquality
first time belanja tokopedia bnr bnr dr awal fitur bkin bingungin ak coba pesen barang trus ak hapus apk trs download lg susahh loginn nyaa lagii udh pake gmail masuk pake kode kode ga kirim gilir pake no telp kata dftar pdhal jls jls prnh daftarsekrngg ak malahh gtw pakt aku dmnn pasrah aja nungguin paketny dteng dehh but kalo aku suruh belanja tokopedia gamauu krn apaa ya gasuka ajaa cukup pnglmn satu kali smur hidup,privacy
sangat mbantu,informationquality
paket overtime batal sistem tapi saldo cair padahal aturan transaksi via virtual akun dana langsung cair juga lama pake tokopedia caya pelayanan bagus cepat namun baru kali jadi perti agak was was mau pake tokopedia lanjut,privacy
ren banget,informationquality
good system,informationquality
tolong jasa kirim id express hapus saja kurir rekomendasi soal lelet banget pengirim antar kota saja bisa hari sangat ncoreng nama tokopedia tolong fitur chat cs bisa perbaiki perti niat cfs harus nunggu lebih hari njawab saja,reliability
mudah belanja,informationquality
baru kali cewa barng komplen tidk suai dgn harap kalau toko nyata stok pengganti kosong npa kirim barang sama tokopedia pas ti ngetahui cakap toko dgn ya sih tokopedia nyaran retur cuma kalau barang retur masi sama ri jd ga pakai ikhlasin aja dana us penjual butuh barang sebut,informationquality
stock habis ngapa munculin pencari sih ribet amat jadi tiap cek banyak abis,easeofuse
aplikasi jelek,informationquality
penjual lelet eh delivery juga lelet padahal banyak barang susah nemu shopee macem binatang tapi ya gitu ngaja pake instantsameday biar cepet walau ongkir lebih mahal tapi jual lelet ga langsung kirim kurir juga sama ga langsung ambil harus bikin sistem pinalti biar penjual satset ogah beli tokped,reliability
bos tolong verification data naut payment loading us bisa lebih optimized aplikasi,informationquality
tampilanua kurang efektif pemakai,webdesign
pesan kualitas oke tapi masa kirim ring lambat suai tgl pengirim harus nunggu kurir,reliability
ok,informationquality
bagus baik ngeleg,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
ribet update us,easeofuse
aplikasi busuk usaha gede tapi gaada costumer rvice mau komplain mana ga tau udah gajelas maren habis beli barang tapi stok habis ller nolak pembatal barang pesen suruh ganti barang dang mau cancel juga ga bisa ga costumer rvice apk ampas nding gue pake apk oren daripada coba kalo barang gw beli juta us ga bisa cancel pihak tokopedia kayak ga mau tau najiss,responsiveness
baiki bug bisa lihat toko follow,informationquality
bantu cs lama banget,responsiveness
kurir bego map udah kurir langgan ma ganti mana paket gw nyampe nyampe,reliability
ngubah foto profil aja banyak atur susah bangsad,informationquality
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
lag bgt sumpah,informationquality
minta bantua tokopedia agar nindak lanjuti penipu maraktinda tim tokopediacare kurang responsif nangani masa juga nunda nunda waktu uang tah besar jt tokopedia karna tipu penjual kirim barang suai te laku refund proses lama nungu tangal juni sampai karang juni dana refund kembali tolong bantua respon agar masa cepet lesai imakasih,responsiveness
ribet mau mindahin nomer hpemail akun lain,privacy
komplain barang kurang baru lesai proses te bul gila ya lama kali tokopedia proses komplain padahal bukti dah jelas video unboxing pas barang retur jumlah gak suai pembeli harus tanggung biaya na pajak juga gak ganti k biaya pajak harus tanggung padahal toko oren mana barang retur salah penjual pembeli nanggung biaya gak mihak pembeli padahal jelas jelas penjual sa pembeli nanggung akibat,responsiveness
aplikasi mudah dlm pembeli pemilih barang,informationquality
first time belanja tokopedia bnr bnr dr awal fitur bkin bingungin ak coba pesen barang trus ak hapus apk trs download lg susahh loginn nyaa lagii udh pake gmail masuk pake kode kode ga kirim gilir pake no telp kata dftar pdhal jls jls prnh daftarsekrngg ak malahh gtw pakt aku dmnn pasrah aja nungguin paketny dteng dehh but kalo aku suruh belanja tokopedia gamauu krn apaa ya gasuka ajaa cukup pnglmn satu kali smur hidup,privacy
ampas banget ller tokped cair lama sampai karang cair juga padahal pesan pembeli udah lesai tapi sampe karang juga cair tuh uang,informationquality
mohon maaf min tolong pengaju komplain bisa cek ulang hitung tgl april karang tanggal i penyelesai admin tokped kronologi singkat na penipu ngaju pengembali banding suai kanisme banyak bukti dapat bahwasan akun toko adamoutdor tempat mbeli barang akun penipu tolong tindakan supaya korb lain min,responsiveness
pelayan toped makin kurang muaskanrekomendasi kurir free ongkir lambat  enak ndiri rubah estimasi pengirimanpadahal telat mberi kompensasi apapunpelayan buruk bah mau nutup akun saja bisapadahal juga lama transaksipakai tokopedia,reliability
baik kali tode pembayar nyaa,informationquality
mantap  pokok,informationquality
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
jang pake tokped jelek bgt sistem cs bot antri live agent chat sangat lemot ramah pengguna baru fiturfitur sangat rugi pembeli tombol pembatal pesan bbrp toko offical mall pun responsif nding pake apk lain pengaju retur respon sama kali rugi nominal cukup besarr update review sdh tinda tokped,responsiveness
bener suka nang belanja online tokped dulu tiap aju komplain barang sa kirim pihak admin tokopedia lalu siap cepat mbantu karang pihak admin perti gak duli padahal dah jelas toko njual barang toko penipu skarang udah tutup tokopedia karna gak amanah njual barang,responsiveness
nangani masa kurang profesional apalagi komplain pengembali barang henti pusat resolusi beberapa hari dang dana guna unuk transaksi lain lalu banyak drama perti dulu pihak admin tokopedia lalu nyepela costumer gera benahi sistem pusat resolusi beri waktu agar penjual mberi respon hingga lepas tanggung jawab gera tangani respon,responsiveness
ok,informationquality
sangat bagus pelayan,informationquality
bagus,informationquality
ok,informationquality
mbali saldo dana ambil,informationquality
tokopedia bekerjasama oknum kurir mbongkar barang penjual rugi,reliability
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
karang gak lera banget belanja tokopedia ller kayak gak niat jual fitur aktif ller off buyer gak tau ller aktif gak pes tripod udah hari status masih proses aja mau dekat waktu pembatal otomatis tapi kirim juga padahal masih satu kota coba kalau tahu ller udah off gak order situ capek nunggu gak jelas ujung batal otomatis nyesel aku nding belanja platform be satset udah pasti,reliability
erorr muluu udh pake versi update ms donlot progres donlot progres ajee payah ka jauh sm lain,informationquality
aplikasi makin ga jelas customer rvice karang cepat tanggap padahal dulu kalo komplain cs lalu respon cepat haru nunggu jam baru respon tika bales respon,responsiveness
udah komplain transaksi minta lesai barang kurang terima ma suruh komplain ulang jawaban muter situ aja ngga ngasih solusi sama kali,responsiveness
aplikasi rusak mau beli barang gak bisa lalu transaksi gagal coba cari sulosi tapi tetap bisa beli barang,reliability
kelas toko pedia masih penjual penipu apsang barang d kirm asli byak penipu aplikasi jg runyam klw komplain,responsiveness
gw download tokopedia buat cari komponen paket pc tokopedia siapa tau harga murah gitu,informationquality
jang mau langgan sini kali kalo pu saldo ga bisa tarik rekening bikin ribet banget pengen harus belanjain habis toko pedia aja saldo kali payah emng pemaksa tokopedia payahh,easeofuse
cs mau komplain lama kali ha sin saja jawab,responsiveness
rindu sama toped versi lama mana gratis ongkir full ga nal jarak karang gratis ongkir potong ongkir dulu toped tempat belanja online utama karang ga bah sangat jarang belanja sini bisa hitung dgn jari tang kanantolong mbali topen versi dulu,informationquality
tokopedia skrg dah beda sama dulu dulu dana cair hari karang hari paling lama banding ecommerce lain,informationquality
mngat,informationquality
komplain lesai ai ma mpersulit rugi ada robot ai mbantu ma mpersulit tim teknis tokopedia belom siap kolaborasi aics bot sampaisampai mpesulit hal betul mudah njadi teletele,responsiveness
gajelas nih aplikasi bayar wifi tanggal ngasih tau transaksi gagal tanggal minimal kalo ngasih tau gagal tuh pas tanggal bayar  kocak mana refund lama mau komplain libur idul adha benerin sistem sana lucu,reliability
pu akunmau masuk ulang kok ga bisa knp,privacy
mudah transaksi am,informationquality
jual tokped ma buntung ongkir tampil awal pas pembeli cek out beda sama pas sampe tuju naik x lipat kata penyesui tapi tagih penjual alhasil maen potong aj saldo hasil penjual produk rb lebih ma kuras nombok ongkir si pembeli hati gays jam skrg banyak penipu apalagi ekspedisi si cepat gak pake konfirmasi dlu aja maen ubah tarif cara pihak tanpa ada pemberitahu dlu,informationquality
tokopedia kira bisa nerap ambil tempat paket tdk lalu rumahbiar kurir gak bolak balik misal paket bisa ambil jnt dekat bisa ambil expedisi dekat,reliability
aplikasi busuk usaha gede tapi gaada costumer rvice mau komplain mana ga tau udah gajelas maren habis beli barang tapi stok habis ller nolak pembatal barang pesen suruh ganti barang dang mau cancel juga ga bisa ga costumer rvice apk ampas nding gue pake apk oren daripada coba kalo barang gw beli juta us ga bisa cancel pihak tokopedia kayak ga mau tau najiss,responsiveness
makin sini makin ribetsoryy pengguna tiktok,easeofuse
jak beli tiktok tokopedia makin ngawur nyusahin orang jual udah nurutin login acc tiktok ma buka toko baru padahal udah pu app tokopedia lama pokok makin ribet,privacy
najis sistem lama bgt bul nungguin komplain gak proses ga jelas sama kali padahal jelas salah jnt jasa kirim ngilangin pesan gue sampe karang gada titik ang,responsiveness
makin parah pakai aplikasi makin ribet gak jelas komplen lalui cs gak respon solusi,easeofuse
lumay tapi aku gak tau cara hubungin aplikasi lain misal dana,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
te update bisa buka aplikasi,easeofuse
susah dapat kurir main cancel aja,reliability
bagus,informationquality
ajuin komplain aja susah banget upload ga bisa bisa tolong perbaikin jang sulit,responsiveness
bagus,informationquality
order barang kali paling parah barang order tgl kirim sama penjual tgl juga masa iya sampai karang kunjung tiba tolong estimasi tiba guna,informationquality
bagus,informationquality
beli laptop dapet cashback rb mau claim masa sampe harus hubungi cs proses hari baru bisa respon cs lelet udah lesai claim bagai drama pas mau pake cuma bisa pake harga barang tiap kali mau belanja  aneh buat ngasih cashback gede sampe rb kalo ga bisa pake langsung harus transaksi jt dulu klo mau habisin cashback rb ga masuk akal akhir pake apk,responsiveness
sering minta update,informationquality
mantep bener ni e commerce banyak bet promo demen bet gua belanja sinithe best ,informationquality
first time belanja tokopedia bnr bnr dr awal fitur bkin bingungin ak coba pesen barang trus ak hapus apk trs download lg susahh loginn nyaa lagii udh pake gmail masuk pake kode kode ga kirim gilir pake no telp kata dftar pdhal jls jls prnh daftarsekrngg ak malahh gtw pakt aku dmnn pasrah aja nungguin paketny dteng dehh but kalo aku suruh belanja tokopedia gamauu krn apaa ya gasuka ajaa cukup pnglmn satu kali smur hidup,privacy
sangat bagus,informationquality
mantappkena tipudah aju komplain email gak tanggapanpes proyektor harga lumayandatang cashing hpsekelas aplikasi paling nama bisa juga biar toko tipu tipukomplain gak gunanyagaransi pun gak guna,responsiveness
ko sy pesen makan riwayat transaksi masih nunggu kurir aja ubah kirim blm,reliability
aplikasi bagus tampilan,webdesign
ga kaya lain nih aplikasi klau udh beli ga bisa cancel complain sana sni ga solusi mau batal pesan karna pihak toko ga kirim barang status lalu nunggu kurir lama tiga harii,reliability
puas tokopedia cuma batal otomatis lama mau beli toko lain lama nunggu uang mbali mentara butuh barang harus beli,reliability
belanja toko pedia kurang muas nurut pribadi alasan tama ongkos kirim mahal ekspedisi dia kurang bagus bah pribadi nah belanja toko pedia ekspedisi nurut sangat tanggung jawab bab tama kali belanja toko pedia paket kirim bongkar curi barang dua ndala pemesan pihak admin toko pedia kurang responsif penangan banyak,responsiveness
paket estimasi datang tgl i telat tiba tambah estimasi i parah kali tokopedia,informationquality
ok,informationquality
beli paket udh mau bul tapi sampe udah bayar tapi paket masih kirim aje sampe karang tapi ma ganyampe wkwk udh chat admin toko pedia ma gada ubah hahahaha beda sama toko be admi garcep kalo masa sama kurir,reliability
