cleaned_content,label
aplikasi nurut lebih mudah operasi moga makin kembang akun asmunimuhammad,privacy
lacak pesan akurat pengirim lambatlama komplain aja lama nunggu hari gerak cepat,responsiveness
coba tokped pu expedisi ndiri perti aplikasi orange biar masih satu rver  enak,informationquality
ok,informationquality
mantap,informationquality
baru kali coba tokpedbeli barang pengirim jne beli barang cuma henti hub jakarta hariminta pengaju investigasi pengirim aju komplain ga bisa nunggu hari buat aju komplainuda jne lamb pihak tokped nunggu komplain lamawes kapok belanja sini,responsiveness
tolong dong tokopedia ekpedisi jne toko kurang respon asuransi barang sperti jalansaya ngalami barang rusak complen tpi tdak tanggap tokopediasaya pelang tia cewa,reliability
kelas tokped daftar transaksi error dpt akses lalu kalau komplain transaksi batal dll apa bisa pertanggungjawab anda marketplace nyedia jasa transaksi jual beli tapi fitur utama error bisa akses jd fungsi utama aplikasi bisa guna bagaimana sti,responsiveness
lebih ok skrng tampilan,webdesign
hapus kurir rekomendasi biang lelet no gabung tiktok makin gak banget tampilan bye pindah toko oren,reliability
te update nu navigasi transaksi bagi bawah mobile nu hilang napa dah padahal nu transaksi lebih simpel timbang karang harus masuk nu akun dulu baru masuk nu transaksi ribet banget balikin nu,privacy
mau isi saldo toped ribet gk ky shope sisa pembayar gk masuk saldo toped,easeofuse
mau verifikasi lanjut ktp aja susah minta ampun mau gulung tikar,privacy
gaada promo maksa update barang lama nyampek sampai akhir ga kirim,informationquality
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
kocak cs lu status pesan tiba tempat tuju padahal nyampe kocak gw komplain tolak history kurir nit depok rpong logika pake kocak,reliability
udah komplain transaksi minta lesai barang kurang terima ma suruh komplain ulang jawaban muter situ aja ngga ngasih solusi sama kali,responsiveness
menjak gabung tiktok mua ruwet kacau gak jelas ribet napa sti gabung gak misah aja menjak pula pembeli udah pindah platform lain perti shpe penjual tokped rasa beda jum pembeli nurun juga mua jd rba mbingung ngecewa tokped mungkin mau bangkrut ,easeofuse
pembatal pesanan ribet harus nunggu pembatal otomatis lama hari nyata penjual aktif tetapi minta nunggu setuju penjual,reliability
benar sangat mbantutp sayang update pengirim lambat lu tingkatkankarna kalau pembayar cod lihat status pengirim masih jauh tau² sdh sampai temu orang bisa batalin pihak kurir,reliability
mantap,informationquality
tokopediaa karang gajelas te gabung tiktokshop nyusahin para ller beberapa fitur hilang,informationquality
padahal lain akun lain hp tapi promo batalin sistem lulu cm gara sama alamat rumah cm bs satu akun,privacy
mbali nu pesan home napa inbox pindah bawah udah bagus atas ribet cek pesan sti apa kali klik profil,easeofuse
maaf mentara kasih bintang bab kurang nyam napa kok alamat pengirim bisa ubah ndiri padahal gak rubah pengirim pun gagal karna alamat ubah tolong perbaiki,reliability
badnggak mau pakai apk pengirim lama lama lama bangetpengaju komplain aja lama ller ramah,responsiveness
suai order,informationquality
juni bug mana nghapus daftar barang ranjang langsung ubah abu² perti loading suatu tapi ngga jadi apa² tapi bisa hilang tutup tokped aplikasi jal buka aplikasi tokped bug ranjang mau check out barang tulis bentar ya loading namun tulis hilang layar abu² kayak bug tama ga bisa aktivitas tokped bisa cm luar paksa lewat balik home galaxya,easeofuse
udah beberapa kali order barang tapi ga nah kirim ller padahal dr toko beda ujung pesan batal by sistem niat jual ga sih udh komplain juga tokped tapi gajelas jawab,responsiveness
sayang layan customer rvice pihak tokped customer,informationquality
mohon baiki fitur aju komplain tika pembeli aju komplain ngupload video unboxing beserta foto² bukti tetapi tika skusi pejual halam layar nu nambah video hingga penjual bisa dalih video unboxing padahal video kirim lewat komplain tetapi bisa tambah nu nambah video ha foto invoice mohon pihak pengembang laku upgrade,responsiveness
baik order tdk kirim x jam harus batal otomatis pu pengalam order hari baru kirim pun te komplain rencana batal order tolak ller kalau lewat x jam kirim mohon pembatal gak lu setuju ller mohon konsumen juga perhati,reliability
kok karang udah gaada gratis ongkir yaa,informationquality
aku kasih bintang satu ksrena rjasama sama anteraja kurir lelet kok buat rjasama benar orang juga bakal mau djbayar mahal kalo kualitas bagus kurir lelet kok pakai,reliability
makin user friendlysampah,easeofuse
parah sih karang tokped pesan karang banyak toko pakai inst kirim h hari sama kalo pes sore atas jam sih wajar pes siang lohwah makin bingung ama sistem pengantar tau gitu nding beli toko fisik gak bisa andelin pengirim inst harus estimasi inst jang hari batal otomatis nyaharus hari samapayah banget rja dua kali harus beli barang toko fisik juga,reliability
the best admin tokopedia tolong aman akunku ya supaya bajak orang thanks tokopedia is the best tahun lalu belanja tokopedia makin sukses ya,privacy
live chat sini sangat rekom buat belanja komplain suatu sulit,responsiveness
mohon baiki fitur aju komplain tika pembeli aju komplain ngupload video unboxing beserta foto² bukti tetapi tika skusi pejual halam layar nu nambah video hingga penjual bisa dalih video unboxing padahal video kirim lewat komplain tetapi bisa tambah nu nambah video ha foto invoice mohon pihak pengembang laku upgrade,responsiveness
napa akun log out ya relog tulis eror masuk akun lain,privacy
ring eror ring update gak jelas buka aplikasi lemot,easeofuse
udah mulai jelek kualitas istri pes tokped akun beda udah nunggu lama ga baca pickup batal ndiri ller kata udah kirim aneh,privacy
upgrade kok ma bobrokgimana sih status transaksi juga ga updatekurir rekomendasi ga jelasno resi ga bisa lacak,reliability
karang banyak drama banget belanja sini barang ring kali gagal nyampe bagai alas bah pilih ekspedisi jne bayar eh tibatiba over ekspedisi lain cara otomatis entah bayar engga pindah cara pihak kurrir juga banyak pemalas nyari rumah konsumen aja ogahogah padahal pake alamat biasa pakai udah kasih maps lokasi ma cuekin ena belanja toko oren minim drama uninstall ah bye,reliability
bjir promo murah,informationquality
mantap gk ribet,easeofuse
aplikasi busuk usaha gede tapi gaada costumer rvice mau komplain mana ga tau udah gajelas maren habis beli barang tapi stok habis ller nolak pembatal barang pesen suruh ganti barang dang mau cancel juga ga bisa ga costumer rvice apk ampas nding gue pake apk oren daripada coba kalo barang gw beli juta us ga bisa cancel pihak tokopedia kayak ga mau tau najiss,responsiveness
tampilanua kurang efektif pemakai,webdesign
admin tolongiinn napa barang udah aku checkout kirim ma ilang list pengirim padahal marin masih produk bisa lacak eh ga komplain deh udah temu nyata hehehhe,responsiveness
pengirim ngguna grab nga bukti foto pengambil barang barang te sampai juga bukti foto tolong baiki,informationquality
konfirmasi pengembali barang gagal us tokoped ajx jgn donlot,reliability
fitur mudah pahami moga toko pedia banyak pengunjung banyak pembeli banyak barang lengkap murah kalo mau nyari ranjang tas hampers ranjang bambu rot tampah bulat kotak bisa ranjang_jakarta hampers eka  tokopedia silah cek out,informationquality
aplikasi cukup bagus bikin cewa dua kali pesan tokopedia masa bayar lunas ga isti cod sampai batas pengirim pesan ga nah datang penyelesai masa cukup ribet tele tele,easeofuse
panggil kurir gojek grab lama banget ga dapet kurir,reliability
aplikasi nyedia barang² bagus laku pengguna tuju sih sama ulas bawah tolong dia rating kurir biar terlambat antar barangbarang rusak ekspedisi dampak aplikasi suka aplikasi karna pilih pembayar lewat cod jauh nah bikin cewa ha saja order minggu lalu sampai kurir konsisten maka kalau rating jasa pengirim pasti rasa pengeluh,reliability
lama datang nyaa udah minggu belom datang,informationquality
wow pelayan bagus kali,informationquality
harus bisa kasi rating kurir ekspedisi penjual udah respon cepat cuma kalau kurir gak cepat,reliability
pembeli barang rata suai pesan tetapi komplain barang ler konsumen ring sulit kayak toko orange hingga rugi konsumen apabila barang rusaktidak fungsi,reliability
baru tama pakai tokopedia nak tipu barang retur ma mbali mbali kuri komplain uang belom mbali,responsiveness
tokped payah ga jelasgua komplen tapi gua tetep suruh bayar barang gua ga imapayahakun penipu masih aktif parah parah nyesel gua download belanja tokpedbelanja masa ma ga respon,privacy
ribet,easeofuse
mbali tokopedia dulu toolbar nyaya al aneh bget mau liat history belanja udh ribet bget skrng why,easeofuse
lumay tapi aku gak tau cara hubungin aplikasi lain misal dana,responsiveness
aplikasi cocok buat hp spek lemot samsung galaxy j prime xiaomi redmi a infinix smart dll lebih bagus banget buat nyari emarket resmi namun jangkau,informationquality
skon ring error,informationquality
napa karang ga gratis ongkir tiap beli barang apapun,informationquality
lu pemberi penilai utk kurir guna krna sbagi kurir tdk ngirim paket alamat pas cek status pengirim gagal mbali pengirim  aneh paket tdk nah krim alamat sdah tunggu hari² nyata mau mbali pngirim hbis waktu cuma,reliability
tokopedia care mana admin gak respon penangan komplain kait produk sini lelet teleteleemang udh bener nding klo belanja sebe ajabaru ajuin komplain duit langsung balikproses cepetsat tbat betmales belanja sini lagipantes dagang sini pi,responsiveness
napa produk habis masih tampil,informationquality
pelayanan sangat muas ima kasih,informationquality
apa tiba tiba game ikl juancok,informationquality
ud hari tokopediacare gk respon chat ngajuin komplain rasa k orang ngemis padahal barang retur udah sampe penjual sampe karang saldo masih tahan gk respon sama kali cewa,responsiveness
te update lemott banget bagus dulu aplikasi karang te hapus whitelist favorit barang balik awal atas pegel schroll atas chat ller bisa hapus bala notifikasi hp padahal clear cache bah install ulang masih sama tetap begitu rekomendasi kurir pun pilih parah pickup telat us sampai hari tolong note sampai atas agar pelangg puas rating bisa naik,reliability
batal cod x cod lsg blokirpadahal gak ngaja chekout gak kaya be pembatal lsg proses gak nunggu setuju tokobanyak mau sy belijadi males,informationquality
komplain ga dapat solusi ko sumen ma rugi bikin ribet,responsiveness
dapat mbeli saldo etoll,informationquality
banya ller penipu return ribet justru nang ma penjual penipu alamat penjual wkt return alamat asli smpi kiamat pun klo return kya gini duit gak bkl balik na cs jwb robot ller penipubarang gak dpt duit ksh ller penipu jngn smpi na tipu dah,easeofuse
pelayan burukrespon lama nghubungi csnyasekali balas ga bisa hubungi,responsiveness
kurang cuma loading akses aja lemot padahal koneksi internet jaring ku lancar kalau buat buka lain tapi kalau buat buka aplikasi tokopedia ring lemot kali ring error notif rah,easeofuse
belanja sini ribet retu klu salah penjual ngirim barang ga suai pesan sa produk harus minta stuju penjuala bikin ribet sama penjual hati klu belanja sini klu xundd official store pihak penjual sa kirim barang pas pengaju komplain bikin pusing lilingpenjual sini utamain untunganklu salah abaikankopak belanja aplikasi,responsiveness
mantap,informationquality
napa akuisisi tiktok ma ngancurin mua hal ngutak atikk gak harus udah bagus ui ux dulu ma karang gak jelas udah gtu update akhir ma ngehapus riwayat transaksi tolong  udah bagus dulu jang utak atik algoritma pencari pun ma gak jelas buybacktokopedia kicktiktok,webdesign
aplikasi makin ga jelas customer rvice karang cepat tanggap padahal dulu kalo komplain cs lalu respon cepat haru nunggu jam baru respon tika bales respon,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
ribet paylater tokped ngecek rinci aja pakai verifikasi gala spl ngecek rinci doang engga tuh,privacy
versi k bugs pas pesan datang ma otomatis lesai jam sama te paket ima gak bisa komplain,responsiveness
kok aplikasi ribetbalikin kayak mula,easeofuse
cara hapus riwatyat chat ko susah ya,informationquality
toko kurang lengkap arching masih pakai tik orang aplikasi lain udah pakai foto gambar arching ribet gak bisa suai cari,easeofuse
apasih aplikasi makin sini makin gk jelas waktu aku bikinin akun baru buat papa dapet rba k udah transaksi ma batalin otomatis sama pihak tokopedia tanpa jelas orderin barang ma tulis oops akun kamu gk suai dgn sk promo udah coba cari penyelesaian web tokopedia juga gk jelas heh napa ya dasar biadab aku baru aja buatin akun buat mami aku jadi begini tapi kali tiba² voucher pengguna baru hilang padhl waktu masih lama,privacy
baru kali nyoba belanja bayar pake gopay biasa cod agak simpel sih ga ribet,easeofuse
apasih aplikasi makin sini makin gk jelas waktu aku bikinin akun baru buat papa dapet rba k udah transaksi ma batalin otomatis sama pihak tokopedia tanpa jelas orderin barang ma tulis oops akun kamu gk suai dgn sk promo udah coba cari penyelesaian web tokopedia juga gk jelas heh napa ya dasar biadab aku baru aja buatin akun buat mami aku jadi begini tapi kali tiba² voucher pengguna baru hilang padhl waktu masih lama,privacy
lebih ok skrng tampilan,webdesign
mau ta nih klo belnj pake payleter barang bln blm dateng trus gmn yako payleterny sdh tagih,informationquality
apk ribet lupa nomer aja harus verifikasi us mau order harus verifikasi nmr ilang ribet aplikasi macam,privacy
kurang cuma loading akses aja lemot padahal koneksi internet jaring ku lancar kalau buat buka lain tapi kalau buat buka aplikasi tokopedia ring lemot kali ring error notif rah,easeofuse
menjak mitra toko pedia ga operasional pindah app tokopedia pusat ma makin ribet make ga bikin simpel mua tampil nu fitur biasa jual pulsa topup ewallet pembayar gala macem pakai saldo ovo ma ga bikin satsett contoh mau topup saldo konsumen gopay pakai saldo ovo ma suruh bikin akun gopay dulu udah tau konsumen ga sabar nunggu ujung ga topup mitra tokopedia tutup ma sangat rugi kali,privacy
kalo mau complain masa kurir ya pt expedisi  kocak masa toko wkwkwkwk lawak,reliability
bayar ngasih ulas kok akun ku musuhin bul dua kali suruh masuk ulang,privacy
kocak cs lu status pesan tiba tempat tuju padahal nyampe kocak gw komplain tolak history kurir nit depok rpong logika pake kocak,reliability
mudah bagus ya makasih,informationquality
aplikasi dapat nyelesai masa alami pembeli perti masa terlambat ring kali lewati waktu estimasi rta aplikasi lebih ring mberi sar timbang mberi solusi lebih guna pelangg perti contoh mberi informasi kurir pengirim kait mberi jamin terlambat pelangg juga customer rvice aplikasi ring mberi sar ulang jarang mberi solusi pasti atas masa jadi,reliability
topup e toll lewat tokped gak masuk padahal saldo udh potong udh komplain lwt tktk gak bales,responsiveness
napa saldo akun dana tiba otomatis mbayar tokopedia,privacy
tokopedia care jelek kali responsif sama kali jual kagak filter juga,responsiveness
toko sidoarjo kirim paket sidoarjo tiga hari nyampek,informationquality
buset udh kaga voucher gratis ongkirparahparahparah,informationquality
bagus,informationquality
minta bantua tokopedia agar nindak lanjuti penipu maraktinda tim tokopediacare kurang responsif nangani masa juga nunda nunda waktu uang tah besar jt tokopedia karna tipu penjual kirim barang suai te laku refund proses lama nungu tangal juni sampai karang juni dana refund kembali tolong bantua respon agar masa cepet lesai imakasih,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
minta bantua tokopedia agar nindak lanjuti penipu maraktinda tim tokopediacare kurang responsif nangani masa juga nunda nunda waktu uang tah besar jt tokopedia karna tipu penjual kirim barang suai te laku refund proses lama nungu tangal juni sampai karang juni dana refund kembali tolong bantua respon agar masa cepet lesai imakasih,responsiveness
ampas jd lemot barang ga terima notif udh terima bukti kirim foto ga komplen si kurir ninja ngotot klo udh kirim rja tu pake data bro j modal koordinasi orang mah ngaku mua paling bener klo ga pake data ampas ampass,reliability
mau masuk akun toped ndiri susah soal ndapat kode toped tapi waktu habis x saja,privacy
masok suruh verifikasi boss mbali  mula,privacy
user interface makin jelek ribet ngapain si update ma tambah jelek,easeofuse
masa komplain barang kirim kata via tokppedia care tapi jawab pasti,responsiveness
susah banget pakai aplikasi kalikali coba belanja sini ma gagal mulu wkwkwk,reliability
cum mau kasih rating harus tanpa bintangkasih bintang pun tak pantas tokopedia sungguh lindungi konsumen nyasya dua kali mbeli produk power supply remot antenayg tama dgn toko domisili bekasi sampai sya nunggu beberapa hari barang kagak kirim sya chat penjual gak responsampe akhir batal otomatis sistemd uang mbalikantapi sya rugi waktupesan dua toko beda sama aja perti itud akhir beli produk,reliability
mudah dapat caya,informationquality
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
ganti nmr akun bisa sdh ganti tapi pas checkout ngguna paylatter confirm code masih kirim nomer lama gimana ya,privacy
mantap byk pilih bs caya,informationquality
aplikasi bagus user interface face mudah pahami,webdesign
baru coba,informationquality
te lama akun gak login pas login ma data transaksi dulu² hilang sama wishlist toko ikuti juga hilang padahal guna banget buat pengguna biar nyari barang ingin gak susah ma hilang mua mau download data pribadi tapi pandu aplikasi masih aplikasi lama dang pengguna udah pake aplikasi baru gimana tokopedia hadeeh,privacy
ima kasih nyelesai komplain bijaksana,responsiveness
aplikasi nyedia barang² bagus laku pengguna tuju sih sama ulas bawah tolong dia rating kurir biar terlambat antar barangbarang rusak ekspedisi dampak aplikasi suka aplikasi karna pilih pembayar lewat cod jauh nah bikin cewa ha saja order minggu lalu sampai kurir konsisten maka kalau rating jasa pengirim pasti rasa pengeluh,reliability
nyata makin sini toped makin aneh pes barang udah hari blom proses penjual mau batalin ee nunggu setuju penjual aneh bner toped o o sa sistem tuh ubah hari gak proses batal ndiri jang lama penjual pembeli satu kota proses lama pengen hapus akun walaupun verifikasi kayak mubazir aja sungguh nghargai konsumen mang lebih enak belanja toko oren karang,privacy
aplikasi super buruk tokopediacare mbantu sama kali du chat mbali te buat kartu pengaju cs respon sama kali padahal masa penting pembayar laku top up kartu e money tetapi update saldo ma gagal bisa update saldo bah saldo masuk sama kali sangat buruk cewa,reliability
ribet mau mindahin nomer hpemail akun lain,privacy
mantap tokpad,informationquality
makin hancur tokopedia costumer rvice susah hubungi riwayat pembeli hilang mua mitra tokopedia karang tutup absolute cinematic great job tiktok hancur tokopedia,responsiveness
maksa banget buat gabung tiktod ribet cair penjual makin lama fokus shopee aja  ga banyak drama tiktod tiktod,easeofuse
mentara pindah sop duludi sini ninja express gak komitmen kirim suai tenggat waktu tapi komplain abai admin tokped,responsiveness
toko online paling ribet ller penipu mua harap jang beli tokopedia,easeofuse
niat tokopedia niat nggak sih ngirim barang barangku hari jumat beli tanggal estimasi datang tanggal sampai aku komplain hari nin tanggal eh tibatiba pemberitahu awal nggak pemberitahu us ganti tanggal barang kirim us estimasi ganti sampai tanggal niat sih komplain juga nggak setujui padahal udah lewat hari udah ta cepat bagai nggak bener nih aplikasi ta banyak pot aja nggak orangn,responsiveness
sistem komplain retur pengembali dana buruk sistem traking barang udah mbali penjual tapi dana nyangkut sistem harus nunggu setuju penjual ga penyelesai baik konsumen buyer pake sistem dana otomatis balik  sistem traking barang balik penjual rugi waktu rugi uang juga sistem payah,responsiveness
lebih ok skrng tampilan,webdesign
menjak tokped integrasi sama tiktok makin ribet barang sampai ima masa saldo gak masuk udah minggu lebih makin sini bukan makin bagus ma makin gak jelas ribet pula,easeofuse
batal otomatis lalu lama lebihi estimasi tiba pesanan kadang beberapa toko otomatis mproses pembeli gk layani lama beberapa hari sampai tanggal batal otomatis sistem bayar pake gopay rasa rugi karna uang tah batal otomatis pun harus chat penjual betul penjual mbalas chat sampai batal otomatis udah x ngalamin hal perti pembeli mbayar dulu rasa rugi sini,reliability
masok suruh verifikasi boss mbali  mula,privacy
pembatal otomatis kurangin hari kalo bisa gua beli barang gak proses nungguin sampe tanggal cik,reliability
makin sini makin at ulang us hapus app instal ulang mau masuk pasti ribet mau cek histori belanja pakai ribet gilir langsung beli langsung luar tagih gera laku pembayar anda  lucu aplikasi besar tapi ampas,easeofuse
aplikasi bisa cod ka sama aplikasi laen,informationquality
udah muak ku pake nih aplikasi makin sini makin nyusahin komplain barang pake virtual asisten ga guna cs langsung ta kap masa lesai jawab ga tau kaya ga niat banget cuy mana barang beli butuh cepet harga lumay mau beli aplikasi be cuma ni masa lar duit lumay udah seki kali pake kurir jne gini tiap komplen k gini mulu mana cair duit lama hadeh bukan nyari solusi agar bisa lampaui apl be ma mperburuk,reliability
bagus smooth ui ux barang jamin banyak ori toko rate skipun sama kayak lain tapi sini lebih cle mbingung mau beli,webdesign
te update ui home makin aneh mana nu pilih pembayar bpjstoken listrik pulsa siapa sih ngide ilangin tampilan kira biar fresh gt kgakk mbaliin ui lama aja,webdesign
ampas bener emang gak fitur chat sama kurirbarang order juga ring bawa muter² lokasi sampai  hari² bogor cibinong kap sampai kalo pengirim model gitu,reliability
mantap banget,informationquality
tahun pake toko pedia skarang alih market place be aja tokopedia makin buruk skrg aman buruk banyak tokopenjual penipu lolos komplain pun lama proses,responsiveness
te update review langsung refund dana masuk good,informationquality
tolong tokopedia evaluasi mbali jasa kurir bekerjasama banya masa justru penjual tapi pihak kurir lalu telat update status kirim stuck tempat bah tanya lalu jawab tolong evaluasi kurir ninja express jnt si cepat lalu telat kiriman paling parah ninja express note ngaja tulis nama kurir supaya pihak kurir baca tahu ri,reliability
saranin k tem jang instal aplikasi banyak penipu transaksi rekber us aplikasi juga engga bisa bantu klien udah d tipu minta chat center kaya g guna nding tutup aja tokped,informationquality
buruk kali klaim asuransi pegirim tgl i proses juga lambat teletele pihak tokopedia lapor tokio juga sbg asuransi tokopedia nyata sana laporan buruk kali pelayan kali apabila ingin mperbaiki citra kali bisa hubungi akun tokopedia nugroho azis wahyu prasetyo,responsiveness
pengirim cepat shope express belanja sini paksa bagi barangtoko shopee,informationquality
ribet update us,easeofuse
nyenang nggak ribet,easeofuse
user interface makin jelek ribet ngapain si update ma tambah jelek,easeofuse
te update nggak bisa lihat penjelas produk mainan tolong kembali,informationquality
susah dapat kurir main cancel aja,reliability
ada atur ga ngotak nding toko be,informationquality
top up saldo e toll ma gak masuk² tolong mbali sama biaya admin poko mbali x jam jak jam tanggal y tanggapi apapun maka spam bintang mohon penjelasan,informationquality
harapan lebih byk gratis ongkir,informationquality
bija tokped sangat rugi umkm saldo penjual tah pdhl mau buat muter uang bayangin jt saldo tah jahat bgt pdhl problem barang juga sampai customer tanpa kurang apapun alas saldo dang review kocak bgt mana komplain bls bot mua bener kapok jual marketplace,responsiveness
pengembali dana ribet lama,easeofuse
ribet banget kalo mau refund barang aplikasi ampun,easeofuse
kurang cuma loading akses aja lemot padahal koneksi internet jaring ku lancar kalau buat buka lain tapi kalau buat buka aplikasi tokopedia ring lemot kali ring error notif rah,easeofuse
pu pengalam ngena tokopedia beli sunco dus lt pouch sa satu toko ghaliyati  eh kirim ma buah cesinghp murah mpat komplain utk minta pengembali refund dana te payment namun proses belit ma waktu apalagi juga sibu lain proses komplain tsb lanjut hingga cara otomatis dana bisa refund akhir serah toko penipu sial,responsiveness
update tgl juni tetap saja suruh update gimana ya,informationquality
makin susah balikin mitratokped min gabung ma makin susah buat usaha riwayat pun atur harga ma gak bisa masa ka sama be mitra masih jal,informationquality
responsif banget suka deh bah aku mau return barang pun bantuin,responsiveness
tampilan kok kayak ginitampil home pilih nu mana mua,webdesign
knp akun tiba² hilang mua riwayat transaksi ya transaksi baru jg ikut hilang,privacy
ting pembayar karang ribet gak kaya toko orange langsung nah bayar langsung otomatis pakai bank pakai harus cari tiap transaksi,easeofuse
akun gopay udah sambung sama tokopedia fitur gopay pinjam ataupun gopaylater muncul gilir aju  nolak transaksi juga banyak emang dasar apk minim toleransi,privacy
mohon maaf min tolong pengaju komplain bisa cek ulang hitung tgl april karang tanggal i penyelesai admin tokped kronologi singkat na penipu ngaju pengembali banding suai kanisme banyak bukti dapat bahwasan akun toko adamoutdor tempat mbeli barang akun penipu tolong tindakan supaya korb lain min,responsiveness
jang pake tokped jelek bgt sistem cs bot antri live agent chat sangat lemot ramah pengguna baru fiturfitur sangat rugi pembeli tombol pembatal pesan bbrp toko offical mall pun responsif nding pake apk lain pengaju retur respon sama kali rugi nominal cukup besarr update review sdh tinda tokped,responsiveness
baru kali nyoba belanja bayar pake gopay biasa cod agak simpel sih ga ribet,easeofuse
kok ribet arching,easeofuse
mau masuk akun toped ndiri susah soal ndapat kode toped tapi waktu habis x saja,privacy
karang gak lera banget belanja tokopedia ller kayak gak niat jual fitur aktif ller off buyer gak tau ller aktif gak pes tripod udah hari status masih proses aja mau dekat waktu pembatal otomatis tapi kirim juga padahal masih satu kota coba kalau tahu ller udah off gak order situ capek nunggu gak jelas ujung batal otomatis nyesel aku nding belanja platform be satset udah pasti,reliability
murah,informationquality
rugi bayar ongkir inst jam pagi sampe malem ga kirim mau batalin susah penjual toped mati toko toko hantu chat ga bales,informationquality
aplikasi bagus user interface face mudah pahami,webdesign
min toko hilang gimana maksud kali jang mbarang buat putus jar kali sampai kantor kalo kali gak mbalikin akun,privacy
sangat nyenang belanja tokopedia,informationquality
jual barang tokopedia ma pes pembeli hilang aplikasi ada ha chat penjual tambah ribet,easeofuse
customer rvice lelet navigasi chat customer rvice ribet harus ta bot dulu padahal  bisa langsung buat list langsung ta customer rvice masa mau chat cs harus pencet pencet ita,easeofuse
tokopedia lalu nsitif kitdikit pelanggar tolong  ya kalau sistem mau tat minimal pelayanan baik mau co gagal ndiri mua voucher hilang ga bisa co pinjam akun tem buat co ma tuduh manipulasi layan batal saldo hilang gak belanja sini cukup tahu gak ikhlas dunia akhirat,reliability
gua cuma sel sama ekspedisi kurir tokped sih benr masih lbh oke shopee ekspedisi spx gercep anter barang,reliability
napa akun gk dapat gratis ongkir lg skrg y mmg perti akun masa padahal udh ring order lalui tokped lalu² msh gratis ongkir ny tolong donk kasi faham harus buat akun baru lg,privacy
napa bikin sulit custmersaya minta resi ulang mbali duit ma responsedang penjual ndiri sa kirimbobrok kali managemen inibikin org sel,responsiveness
beli laptop dapet cashback rb mau claim masa sampe harus hubungi cs proses hari baru bisa respon cs lelet udah lesai claim bagai drama pas mau pake cuma bisa pake harga barang tiap kali mau belanja  aneh buat ngasih cashback gede sampe rb kalo ga bisa pake langsung harus transaksi jt dulu klo mau habisin cashback rb ga masuk akal akhir pake apk,responsiveness
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
tolong ya toped pengirim awal sicepat knp alih jne sgt tdk recomend pengirim sm kurir lelet skrg m bilg d info pengirim penerima rasa mes pesan proses return penjual sya sdh nunggu hari knp bilg penerima tdkk rasa mes sya ja blm liat barang udh ring jadi kyk ginibarang udh kurir hari bru smpek nyasar kata kira daerah lain kurir bs baca invoice nggk sih x lgi alih jnelngsng tak uninstall toped,reliability
napa gk bisa masuk akun dgn pasword huu nomer hp mati biasa pake password bisa jdi gabisa masuk akun ngapain pake otp harus password dulu,privacy
sar customer ga nah dengerin cuma tampung ga nah laksana pantas tokped pi skrg free ongkir jgn  pake multi kurir utama nyentuh sicepat silemot,reliability
ren euy user interface bagus banget ampe hp ku hang manas mgkn aku harus ganti hp tetap ngguna aplikasi tokopedia,webdesign
nu makin ribet,easeofuse
tokopedia tolong lepas pengawas akun google tiap ingin daftar lalui akun google lalu ingat akun google anda pengawas,privacy
konfirmasi pengembali barang gagal us tokoped ajx jgn donlot,reliability
lebih enak belanja shopeepenjual real gak silumanbanyak skongratis ongkir komplain gak ribet,responsiveness
apk rusakbenerin tuh sistem nyagw mau verifikasi gagal mulu dngo,reliability
aplikasi bagus update us biar ren,informationquality
ka upload video barang masa lama kali perti dapat nampil video komplain barang kurang aplikasi dapat nampil video ukur mb,responsiveness
jang sering update dong bikin sel tiap mau buka aplikasi update mulu,easeofuse
makasih pembayar lebih mudah,informationquality
sangat mbatu,informationquality
sangat buruk proses lama kali,easeofuse
ga pake ribet,easeofuse
mantap toko pedia,informationquality
tampilanua kurang efektif pemakai,webdesign
aplikasi bagus tampilan,webdesign
proses komplain barang hilang saja lama anda kata lewat hari hari tentu bisa klaim barang hilang hari lewat tanggal investigasi lanjut rugi jadi proses lama kaya begini kapok pake ecommerce indonesia,responsiveness
ring ring belanja tokopedia ma na flag akunku hapusin voucher voucher aneh banget ga mau make padahal aku ga nah anehaneh rate pun ngasih bintang ma tokopedia deserve bintang hadehh,privacy
aplikasi bagus tampilan,webdesign
tokopedia makin sini makin parah klaim pengembali dana tgl sampai tgl tak kunjung esin hub cs sampai komplain tutup otomatis tiap kali ta nambah waktu invesigasi hari begitu us sampai nasib tokopedia perti buka lapak,responsiveness
bagus bangett aku suka gak nah gagal,reliability
bug tolong benerin pas isi alamat udh lengkap juga masih suruh isi alamat,informationquality
kurir rekomendasi betul² cacad paket harus sampe hari telat lama banget rjasama tokped sama jasa kirim jelek kayak dah nding shopeelazada aja kurir agak nding,reliability
edit napa akun blokir padahal langgar atur sk min mohon pertimbang akun tokped,privacy
bagus kali,informationquality
