cleaned_content,label
good adain promo skon pulsa paket data,informationquality
multi kurir tokopedi sangat jelek udah ga liat resi ga bisa cek main lempar ganti ekspedisi,reliability
masih pakai anteraja sameday tapi barang ngga sampai toko oren lebih bagus ngenai pengirim payah,reliability
sering dapat telepon iklan data bocor ya,privacy
sangat baik,nonquality
aplikasi apaanpengaju komplain pengembali barang danasudah minggu kok lesaipadahal lihat penjual penipuini sama saja aplikasi penipuliat shopee contoh solid,responsiveness
mbali uang penipu,reliability
aplikasi sangat lambat pengirim apalagi pakai ninja express paket blm sampai sampai lewati estimasi mau belanja sini engg,reliability
bayak bug,easeofuse
baiki arch engine karna pixel bisa cari google pixel bisa tapi hp pixel bisa aneh  karna misal cari xiaomi bisa poco bisa napa pixel bisa,easeofuse
kirim paket lalu nyampe te habis masa estimasi pantes jarang make pantes orang orang lebih milih shoppe,reliability
aplikasi ring eror mbuka etelase toko bisa mbuka mua barang toko penjual ha bisa lihat etelase toko paling banyak kurang,easeofuse
aplikasi ga guna estimasi pengirim ubah us undur bentar lg pasti punah ka saing shopee lazada,reliability
edit ulas pengguna lama tokped lama ga nah ndala tapi karang tokped ganggu banget buka app langsung sodorin teko bikin mases buka,webdesign
biar bintang bicara,nonquality
marin mau beli barang  harga skon free ongkir total mua skon k free ongkir lalu napa gak tau uang gopay ikut masuk k tolong mbali uang,informationquality
ui bersih,webdesign
makin sini makin miris,reliability
ganti password ribet takut akun hila,privacy
demi apapun pas cekout promo laku pembayar ma tulis promo sedia satu dua kali begitu ring banget jadi hal perti,informationquality
cuma aplikasi paling ribet mau beli barang suruh verifikasi umur tapi fitur verifikasi ga es error us  lucu,privacy
pinpoint aneh banget ngasih titik mana dapet lain mana aduh lucu ka sama oren,reliability
sungguh luar biasa,nonquality
baik,nonquality
karang barang mahal pindah orange,informationquality
dulu langgan banget belanja d toko pedia tapi karang cewa rna ongkir lalu mahal pocer lalu minim nding d hapus aja apk biar ngga nambah beb ram hp lagi ngga jg pakai lebih baik pindah k sopee masih ongkir,informationquality
makin at aplikasi,easeofuse
setelah daftar dapat email spam,privacy
ok,nonquality
suka nge bug jaring tiap mau buka etalase produk bikin susah buat belanja,easeofuse
dulu pesan lesai penjual cuma nunggu hari karang ma hari kalo pembeli lupa konfirmasi paksa nunggu hari ya lama  tolong ubah aturan,reliability
josss respon cepet,responsiveness
pengirim lama bangat toko jarang respon kadang uda hari cansel pihak ller kasih ulasankomentar alas macemmacem dr ller lain kadang pesen datang barang palsu baiki kalo mau cari banyak konsumen,reliability
bagus kali,nonquality
langgan vip putus cara pihak padahal masih bul masa aktif uangpun ga balik udah lapor bales cuma bot nding pindah shopee cs orang bot,responsiveness
cs slow respon gabisa mberi solusi tepat beli barang tokped masa mau retur tolak mulu padahal lampir video unboxing video rusa foto resi dll tapi tolak lindung pembeli penjual manipulatif tuju cht nyuruh retur tolak x pas tahap banding ma nyuruh batalin komplain ngajuin komplain ulang komplai malsh gabisa pakai stastus jd barang terima manipulatif jual barang rusak,responsiveness
beli hp tokopedia datang batu,reliability
gua ma tokopedia bagus lancar rta cepat,easeofuse
i like this app very much,reliability
mau ganti alamat tak bisa harus isi kode pos tapi tak tempat pengisi kode pos,privacy
top bgt tampilan,webdesign
bug bagi pencari ketik change page baru masu nih kasih jamin dong kalo barang beli bakal suai estimasi sampai suai jang ubah ubah estimasi tanggal status masih on pick estimate mundur ndiri tgl ga adil bayar ongkor  pembeli kasih jamin kalo ga bisa ontime suruh jang join tokopedia,reliability
kalau pajak tahun bisa perti sangat dukung,nonquality
data pribadi terlindungi tidak bocor,privacy
luar biasa,nonquality
mantap,nonquality
mua laku cepat,responsiveness
harga murah free ongkir pasti beli retur barang permudah jang lalu lama nunggu dana uang mbali belanja barang,informationquality
tolong fitur customer rvice baiki banyak penipu rajalela hapus aja anjj fitur tokped care ga gunaa email no respon blokkk,responsiveness
jang download aplikasi mau pengembali dana aja susah banyak banget ales cs suruh nungguin hari rja tapi nyata sampe bul nggak balik² toko banyak penipu jang beli d sini jlk bgt,responsiveness
aplikasi penipu dpt skon pulsa ak gilir beli transaksi hasil padahal cuma ak,reliability
pembelian terjaga kerahasiaan,privacy
ya sangat mbantu,easeofuse
komplain barang durasi lama banget hampir minggu lebih pdhl barang kirim penjual biar bisa pengembali dana konsumen tapi barang balik us gudang em banget toko banyak scam hati² promo gila²  tapi gk suai ring cek cek gocek,responsiveness
thn gw ksh bintang tahun cukup bintang sdh byk ngecewain tanpa jelas pdhl sdh jd customer platinum namun pelay dr toped sgt buruk nding d shopee msh wajar ga lalu byk akun² fake jual barang,reliability
update aplikasi tiap bulantapi sistem makin ga jelaspesan sameday nunggu pagi batal sistempas udah dapat driverjadi nunggu lagikasih penjualkurird tentu pembeli sistem  enak jidat,reliability
oke,nonquality
sangat sulit komunikasi cs mua tanya luh jawab ai,responsiveness
sistem lacak kadang ma bikin bingung barang otomatis klik ima pahal dang luar kota gara begini nah nggak bisa complain padahal barang kirim suai janji okt benar cewa sama toped beli rak susun kirim rak susun toped nggak bisa bela hak konsumen jadi perti masuk pengadu ha opsi pengembali uang penukar barang mana dua opsi sebut mbeban konsumen rugi waktu,reliability
lumay banyak gratis ongkir,informationquality
bagus,nonquality
tokopedia makin sini makin errorbeberapa pesan lalu saja kirim us pengembali dana juga kadang lewat tanggal jatuh tempo pengirimansistem baiki  jang minta update us tapi ubah banyak juga toko² aktif tetap adatoko aktif juga susah chat karna sistem tokopedia lambat,easeofuse
data kartu kredit terlindungi,privacy
ecommerce langgan cepet tanggap soalnya,responsiveness
cukup mbantu,easeofuse
pu instal udah suruh nilai dahh,reliability
tahan kualitas moga njadi lebih baik,reliability
hadehhhh napa ya tokopedia banya tode pembayaran bisa cod mohon baiki,easeofuse
masih jual ga sih toko checkout chat penjual gaada respon sama kali padahal udh coba co bbrp toko gaada progres jg udh packing kirim ujung cancel kaya kubur pi,informationquality
belanja aplikasi sangat mudah sangat nguntung produk tawar sangat bagus,easeofuse
banyak ongkir gratis rba barang sini penjual ramah,informationquality
menjak gabung tiktok tokopedia jelek cs pengirim mua lama nding belanja shopee aja boikot tokopedia,reliability
sistem retur bobrok banget najis banget ama platform lokal gimana mau cinta produk lokal kalo kualitas pelayan bobrok beda banget ama shopee lazada sistem retur ga ribet platform ampass masa retur suruh kirim pake resi pengirim mandiri trus ga ditek sistem pulak cs ta klemar klemer pantes saham anjlok si goto,responsiveness
pengirim lama chat balas,responsiveness
makin lama makin aneh sistem operasi ongkir retur tanggung pembeli update status sistem,informationquality
klarifikasi data sangat mudah klarifikasi data uptodate,easeofuse
ngapa dah tiap ikl aplikasi lebih ribet dri si s l padahal sama sama aplikasi buat belanja maksa bener iklan langsung kasih aplikasi,webdesign
toko telat balas chat pembeli,responsiveness
pengaju komplain ribet teletele padahal jelas pengajuan beserta bukti foto video unboxing,responsiveness
cashback masuk aplikasi ga nu bonus cs bales dr pt ubah penilai dahulu,informationquality
transaksi praktis,easeofuse
barang kosong bilang penangan lemot alas kalau mau nipu bikin aplikasi penipu aja akwwk,reliability
harga barang pas cek out total harga barang luar ongkir scount kap maju toko hijau,informationquality
transaksi emoney tapi sampai karang saldo masuk padahal pembayar hasil chat cs tapi mbantu responsif,responsiveness
aplikasi penipu nih deh nggak bagus bagus sama kali nge bug pula,reliability
bagus,nonquality
tokopedia hormat anda bisa mbantu pelangg anda pesan toko new style id ptember sampai hari tiba komplain toko kata barang luar tanggug jawab us tanggung jawab pesan siapa dang laku pembayar beberapa kalii komplain tokopedia mpat tolak sampai karang masih nunggu putus admin karang rasa cewa rugi belanja tokopedia,responsiveness
jl raya manu kraj blok j no tandes surabaya toko sumber rejeki,nonquality
tahun tia belanja tokopedia akhir harus nghapus manen akun retas penjual penipu banyak kali ngatasnama toped gak gak deh belanja toped duit return ma kirim norek orang lain padahal udah konfirmasi klo norek pembeli udah puluh x lapor tokopediacare email gak respon jawab robot²tetap aja ma transfer rekening orang lain cewa cewa,informationquality
tiap pesin cod gak biss,easeofuse
kode otp dikirim ke nomor tidak dikenal,privacy
sangat mudah pemakaian,easeofuse
ok aku edit ya makasih udah mbaliin uangku paket gak nyampe walau harus nunggu satu bul,responsiveness
aplikasi sampah mau pakai promokupon aj banyak syarat mau beli klo belibet tuh males belihadehh kok aplikasi model k gini contoh shopee sana mau pake promokupon ga banyak syarat pakai tinggal pakai,informationquality
sama gak bakal kirim padahal mau aju beli,reliability
mantap proses cepat,nonquality
marketplace paling pelittt gratis ongkir voucherdiskon glir vc ga bsa pake,informationquality
parah denda terlambat nyangelebihin jum utang denda nyapdhal hari ruang telat kaga dah pake payletter,informationquality
ok mantul,nonquality
menjak gabung tiktok aplikasi tokopedia banya bug lulu tampil halam pun ngeblang us klaim voucher ring masa jual juga biaya makin ncelk ller,easeofuse
penari saldo sangat lama kali harus nunggu x jam bah lebih uang sangat butuh,easeofuse
bagus cepat pahami,easeofuse
belanja saja mudah am tokopedia,easeofuse
setelah update privasi jadi longgar,privacy
oke,nonquality
mantap,nonquality
website ren,webdesign
sulit tuk order bingung ma cara payment,easeofuse
pelayanan jujur amanah,responsiveness
ga bisa buat paylater,easeofuse
mudah nyam,easeofuse
komplain lambat respon,responsiveness
kurir sicepat mbuat malas belanja tokopedia,reliability
ok,nonquality
lelet aplikasi mu bro ah satu bintang aja yaa,easeofuse
lbh nyam sini,easeofuse
neng pu apk,nonquality
aplikasi mau minta perbarui us klw perbarui gak bisa gunakantapi aplikasi lain gak gitu cukup x saja pembaru cukupini mnta usssss,easeofuse
barang murah murah,informationquality
layanan sangat buruk tidak responsif sama sekali,responsiveness
opdat update us ngulang aja us gimana soh udah update suruh update,easeofuse
tolong mbali uang udah mau bul atas nama lufitapembyar masih prosesuang udah potong satu bul lo lama banget,responsiveness
sulit retur tokped cm mau untung ga peduli sama pembeli admin ga kasih solusi pembeli udah minggu komplin ga jelas daftar tagih masuk padahal barang ga terima,responsiveness
oke,nonquality
banyak penipu karang juga solusi dr tokopedia care ga mbantu tutup aj,reliability
ima kasih,nonquality
lebih baik pake shopee,reliability
sangat telaten ramah membantu kendala,responsiveness
baik,nonquality
sulit kali penari uang verif pake no hape aktif tapi pas pencet pilih gmail ma masa ndala aneh us coba us ma ilang pilih verif lewat email scam,privacy
duit refund lama banget astagaaaaaaa,responsiveness
mantap mantap ok,nonquality
respons bot cs tidak menyelesaikan masalah,responsiveness
ren,nonquality
tokopedia aplikasi lokal negeri kurang minati ma lebih banyak pakai si orange,reliability
bah bagus masan produk rapi,informationquality
skon tiba² hilang,informationquality
ok,nonquality
hebat hemat praktis,easeofuse
ller banyak ga bener udh pesen barang tapi ga kirim mungkin promo udh checkout jg ga proses alesan stok kosong bah lebih parah mah minta transfer uang tambah dgn alas harga naik,reliability
mau upload video susah,easeofuse
yg respon malah bot,responsiveness
nding shopee aja kali kalau problem paket retur kaga balik uang kali,responsiveness
praktis ekonomis,easeofuse
ingin njual produk murah,informationquality
cepat proses ny good job,responsiveness
banyak penipu,reliability
nyata ranting positif bintangny cuma saja mohon i kolom penilai jasa pengirimankarena jasa pengirim konsisten update status pengirimanpengirim lamamelebihi estimasi tiba tapi solusi,reliability
saldo sy hilang cs sangat susah hubungi solusi sama kali,responsiveness
te co barang gak riwayat transaksi ma koin habis gimana sih tokopedia,informationquality
website ren,webdesign
pesan lalu antar tepat waktu,reliability
pesen paket data masukke lama banget padahal penting,reliability
mantap,nonquality
pengirim undur us,reliability
suka banget ui cowok wajib beli sini cewe oren aja pening liat ui oren rame mau munth,webdesign
rasa sangat cewa kinerja jasa ekspedisi pelayan beri jauh kata muas proses pengantar barang ring lambat estimasi janji bah tanpa ada notif jelas pada pembeli udah kualitas pelayan pun nurun mulai penangan paket kes asalasal kurang respons cepat pihak ekspedisi hubungi,reliability
aplikasi sampah costumer rvice lelet bngt top up emoney tpi saldo ga masuk nyesel bngt transaksi sini ga lagilagi deh,responsiveness
lalu mudah perbaiki apabila masa,easeofuse
yoy,nonquality
aplikasi baik tokopedia ribet cepat banding toko lain,easeofuse
tanggung jawab skipun udah pengembali barang dana namun saldo masuk,responsiveness
penjual tidak balas chat,responsiveness
bessst,nonquality
tolong rta juga opsi nghapus riwayat transaksi privasi pengguna kurang am,privacy
tak nah ngecewakansukses trs,nonquality
interfaces mantap,webdesign
cs proaktif langsung tawarkan solusi,responsiveness
benar suka lalu belanja online lewat tokped berat mberi bintang tanpa ragu tapi i bintang ha garagara lalu muncul notifikasi promosi tiap layar nyala padahal urus notifikasi tting aplikasi sangat bikin risih ngganggu,webdesign
ongkir mahal,informationquality
mau cabut akun dana ga bisa padahal banyak uang sedot hapus akun dana ga bisa kata harus rchant pas cek ga bisa cabut ma hapus fitur pas update,privacy
udahhhh bul paket kirimm padahal udah bayar,reliability
mantap,nonquality
kurang,nonquality
makin sini makin ga jelas e commerce aja gebra pengirim mulai pengirim multi kurir  baru kali belanja barang bawa beberapa kurir wkwkwk,reliability
gak bisa ngganti nomer hp gak bisa nggabung tokopedia llerpokok ribet banget karang lebih enak orangegampang tting ting,privacy
boleh nda taruhin kode pos us satu lagii taruh  alamat pelabuh toropotbanggai soal alamat ku ngga,reliability
perti dulu banyak ller penipu lapor namun tanggap makin parah paket kirim tepat waktu masih banyak tika mproses pesan,reliability
pertanyaan tidak dijawab,responsiveness
gi barang kualitas bagus jamin tapi satu komplain fitur aplikasi yaitu fitur chat kadang chat toko buka lalu error mau ngechat penjual tuh susah karna lalu error scroll barang lihat lihat am aja bisa masuk tapi pas mau buka chat gak bisa masuk sama kali mohon developer aplikasi gera perbaiki buy nanti bintang naikin kok,easeofuse
tokopedia kalau bisa jgn update tiap kalau utk hp mo penuh  jd sulit utk update padahal pelangg tia apalagi kalo ud tgl gaji rempong amat suruh update mulu dah,easeofuse
atakhir kalau cari barang buah toko lalu klik barang eh pas mbali naik atas ngulang ngurut,easeofuse
cashback hangus waktu kurang bul tepat hari cuma kumpulin cashback dpat cashback k tgl hangus,informationquality
baik ok,nonquality
bayar ga nah telat limit gopaylater ma ga bisa pake ga pembayar pakai gopaylater cewa,informationquality
jang pakai jasa kurir cargo jne jnt kurir ramah arog tanggung jawab ngirim paket sampai rumah suruh ngambil jal raya tolong pihak tokoh pedia shopee bisa nghapus kurir cargo jne jnt kyk tiktok mau rja sama dua kurir sebut banyak pu tanggung jawab nama kurir paket harus ngirim paket suai alamat kyk gtu,reliability
bagusbanget,nonquality
konfirmasi sering telat,responsiveness
karang tokopedia parah si hati hati aja kalau temu ller nakal mungkin uang kali bisa tinggal nang,reliability
dulu pakai tokopedia tika komplain barang rusak sistem gampang banget cepat live agent ngebantu banget buat nyelesai masa tapi napa karang ma ribet kes malas ya jawab template aja ga jawab pasti butuh waktu lama kali buat uang refund walau sampai karang karna masalah selesai payah tokopedia,responsiveness
respon cepat tepat waktu pengembali dana tak ragu bila pesan cansel,responsiveness
sumpah ren banget bisa buat beli makan enak sini makasih ya udah makan enak,easeofuse
sangat telaten,responsiveness
mudah h jodoh utk aplikasi kasi rating bintang krn saudara puas makai aplikasi,easeofuse
mau narik saldo d suruh ganti nomor pas ganti nomor ma d tah saldo apk sampah,easeofuse
sangat mudah operasi,easeofuse
napa tokped forma makin kurang,reliability
rekomendasi bngt,nonquality
proses lama buat ngambik duit transaksi ribet respon cs lama bikin ga betah pake apk,responsiveness
mudah proses ya,easeofuse
bagus,nonquality
mohon maaf napa nu e samsat bisa karangnanti kalau bisa nai bintang,easeofuse
uang tarik refund besar juta rekening masukmasuk pengerja lebihi batas pengerja chat csf gak jelas cum kaya ngobrol sama sistem manusia gak bisa ngasih solusi  pihak tokped gak kaya apk oren mudah banget cs hubungi,responsiveness
beli hari minggu sampai kamis blm tiba juga padahal bandung bandung barang dr bandung rawang trus jakarta trus balik rawang balik lg bandung tiap kota hari hari nggak sampai gue cancel nding apk be aja lebih cepat,reliability
proses retur sangat ribet,responsiveness
hancur tokopedia klo pengirim sameday aja hari ga sampeparaaahhh,reliability
pelayanan memuaskan ramah cepat,responsiveness
layout konsisten,webdesign
harga rata bawah toko oren,informationquality
makin update makin jelek,easeofuse
oke,nonquality
warna seimbang tidak norak,webdesign
harga murah banget aku sampe beli barang banyak,informationquality
pengirim lama ga  cepet oren,reliability
belanja tokopedia minggu minggu barang sampai ma costumer suruh nunggu uang retur cewa nding pake shoope buat lain pikir pikir kalau mau beli non tunai belum nyesal,responsiveness
good nais,nonquality
problem penipu banyk,reliability
sadar gak tokopedia ka telak sama shoope,reliability
dah males gua pake tokped harga mahal jasa pengiriman gak bisa rekomendasi nding apk be murah jasa pengiriman bagus lawak benernih tokped,informationquality
fitur pengembali barang lamaaaaa,responsiveness
najiss jasa pengiriman karang macam sampah sini cuali jnt paket hp dr jakartatangerang aja hari blm sampai karawang sampaahhhh,reliability
tolong perbaiki bug aplikasi sering crash,reliability
payah bangat developer maksa bangat minta update nyusahin orang mau transaksi update jgn ring  gada rja kali ya,easeofuse
mbantu bagus,easeofuse
sangat lambat pelayan pengadu opsi chat sangat lambat email respon telp ma arah chat i batas waktu penangan kasus ha biar tanpa penjelas,responsiveness
sangat mbantu,easeofuse
ima pelayanan baik,responsiveness
pengirim sangat lama libat vendor kurir recommended belanja tokopedia ingin cepat sampai,reliability
beberapa kali belanja suai beli ahir belanja beli henpon antar minyak telon sama katenbad laku komplen respon tokopedia dang penjual nolak pengaju komplen pembayar mbali sangat rugi buat pembeli pihak tokopedia sama penjual bekerja sama ngambil pembayar,reliability
mbeli barang virtual acount mbatalkan tetapi proses pengembali dana lama banget udah hampir hari tunggu tapi belom masuk rekening padahal kalo nurut uang cil lumay besar,responsiveness
mantap cepet,nonquality
bagus  mua tolong tahan good job tokopedia,reliability
toko jang gabung toktok,reliability
cuma imingin kupon ribu doang us kaga bisa pakee kocaaag bangeet wkwkw,informationquality
gak bisa malah versi baru android os kitkat cewa bangettolong perbaiki pemilik tokopediaskrng dah ganti hp luh hir udh es ganti hp karang ganti eror mode kuguna hal ndesak pembayar via gopaylater toped g bisa aktif pembayar cicil g nah lewat jatuh tempo tiba g nu cewa salah mana,easeofuse
sangat mbantu,easeofuse
buat pu niat belanja sini nding mikir beberapa kali deh coba banding dl ecommerce lain apalagi ingin ncoba paylater sar lebih baik jang masih caya ya silah bukti ndiri,easeofuse
ekspedisi ngaco minggu puter²layan cs g karang,reliability
verifikasi napa dah gajelas bgt udah nyambungin gopay ma gabisa lanjut verifikasi ktp coba ulang kali masih begitu us gajelas,privacy
spt biasa scount palsu belanja skon pas bayar error harga mbali mula hadeuh penipu nding belanja shopee murah scount asli gk nipu bayar pdam dapet casback tapi hasil cek kupon bikin harap palsu bikin males pake toped cuma kit mau mber gold juga,informationquality
gratis ongkir,informationquality
nah gini dong menjak gabung sama tok tik agak ngehe ni tokoed,reliability
aplikasi sangat lemot pengguna hambat,easeofuse
lagilagi bisa buka update tolong perbaiki,easeofuse
bantui dong tokped masa udah kirim paket retur ekspedisi dapet resi suai atur tapi pas masu resi sistem tokped ma g bisa g muncul,easeofuse
ongkir gak ngotak,informationquality
suka kali klau bayar tagih toko pediasmga voucher smakin banyak,informationquality
banyak toko fiktip printer sampe laptop pinter pinter beli modus minta chat wa us kasi link alas rubah jasa kirim dah mulai gak nyam belanja tokped,reliability
update ma enggak bisa buka,easeofuse
ller baru hasil penjual masuk saldo chat dg cs aplikasi tapi nihil tidak beri tahu proses brp lama langsung terus by ticket ticket pun jg antri sprti proses kapok sy jual app,responsiveness
bagus mbantu,easeofuse
pelayan cepat baik,responsiveness
aku ga nah telambat bayar tokopedia card maksimal bayar pas jatuh tempo kok dpt email sistem bri pembayar buruk coba deh cek apa sa tanggal jatuh tempo aplikasi,reliability
sama sama gratis ongkir toko be tapi respon toko kurir leletsangat jauh beda mungkin karna toko be ani garansi jiga barang sampai suai estimasi sang nyesal kasih bintang,reliability
pengirim pake multi kurir lama ngendap y lelet kirim y,reliability
good app,nonquality
barang paket aman sampai tujuan,reliability
bagus,nonquality
sangat mbantu penting bs kontrol pemakai,easeofuse
tambah qris biar makin lengkap cepat bayar,easeofuse
baru hadir apk inibintang dulu ya imakasih,nonquality
apasih kit kit upgrade kit kit upgrade jang sering upgrade jga  mau belanja hrs nunggu upgrade dlu gimna sih,easeofuse
tampilan cantik,webdesign
napa harus abdet us sihh,easeofuse
pulsa murah pol,informationquality
sumpah buruk banget pelayanan masa order barang gak sampai sampai udah telat hari estiminasi mana gak tindak lanjuti komplain tolak us rada rada ni akun cewa sumpah kalo barang gak bisa tang pembeli minimal balikin duitnyaaaaa,responsiveness
mantap lancar cepat respon cs,responsiveness
aplikasi gak bisa buka langsung harus pencari google dulu baru bisa masuk aplikasi tiap kali buka aplikasi cara langsung pasti bug napa ya udah bul kayak gini us lama males juga ka sama si orange lebih gampang gak ribet,easeofuse
indexing pencarian ga jelas yword lain pula luar,webdesign
napa aplikasi us muncul arah ngupdate lalu muncul tiap ngklik suatu dlm app kali maksa pengguna utk harus ngupdate supaya bisa guna normal sy suka paksa paksa nding pake aplikasi ecommerce lain kalau us perti,easeofuse
bagus mudah beli barang original official sore,easeofuse
tgl pengaju komplain bisa mundur trs dr awal harus est pengirim tgl komplain tgl tgl tgl komplain mundur tgl tgl mundur lg tgl padahal paket sampai area tgl kirim kirim lalu guna pengaju komplain kalau bisa mundur suka hati komitmen,reliability
aplikasi oleng udh mau bubar,reliability
napa persulit tarik saldo dana penjual ma suruh tokopedia ller tiktok dang aplikasi sebut saldo baca,easeofuse
uninstall gopaylater gak jelass tolong hapus data data agar sa guna limit imakasih,easeofuse
tolong tindak toko harus nunggu dulu hari brg baru bisa dkirimkita beli brg tuh lg butuh,reliability
cancel order karna mau nambah qty barang lalu tarik saldo rekening bank karna tika mau order ulang pembayar bisa kombinasi antara saldo tokopedia rekening bank tapi sampai skrg saldo jta tah jam pagi ga lagi² pake nih aplikasi masih mnding pakai sioren tarik dana praktis lngsung masuk rekening uninstal,easeofuse
udah dapet promo potong trus check out ma batalin sistem padahal voucher kasi sama tokped aneh ga  belanja pake aplikasi update aplikasi maksa update padahal emang gasuka update ga recommended buat ecommerce,informationquality
jasa kirim id express lama barang nyangkut kirim kirim putusin aja rjasama,reliability
mantap,nonquality
oke,nonquality
mahal mahal ga skon,informationquality
narik duit gbs parah bgt ga suka,reliability
desain stabil tidak berubah,webdesign
bye bye topet aku instal topet buat liat transaksi doangkalo belanja nding toko oren atur topet makin ga jelas makin tambah males belanja topet,reliability
menjak gabung sama tiktok ancur dah,reliability
transaksi cepat,easeofuse
kurang bagus karang dapat lihat kap akhir toko onlinejadi ngak tahu toko aktif,webdesign
maaf iya kasih bintang aja dulu karna ngguna aplikasi belanja,nonquality
apk sangat bagus guna belanja online murah kualitas,reliability
tokopedia kalo pengembali barang ribet gak kaya si oren,responsiveness
hay tokbed napah susah nyelesey  order suda tiba ngasih reting juga susah eror mulu kaya otak ane eror mikirin pingin puya isteri,easeofuse
nyenang,nonquality
pesen sameday udah hari kurir blm pick upgilaaaatambah parah tokped,reliability
agak repot saatendagtar utk verifikasi kode,privacy
tidak pernah ada masalah teknis,reliability
sangat manfaat,nonquality
payah,informationquality
tak bisa nyaring penjual penipu update mulu mbuat kurang percaya,reliability
ok bgt,nonquality
ui menarik tp kadang lag,webdesign
sudah lama pakai tetap bagus,reliability
dlu smpat pakai toped harga lumay masih murahskrng coba instal lagigilatrnyata harga lebih mahal banding aplikasi olshop lainnyamending uninstal,informationquality
tolong expedisi id express koreksilambat ga tulung satu kota aja bisa hari beda ma apk be sat t,reliability
notifikasi sambungin tiktokshop ngganggu banget,webdesign
aplikasi sampahh penipubu manfaat ma rugi mau byr tagih bpjs sehat dapet voucher skon pasang laku pembayar langsung auto balik saldo apk pas mau tarik saldo na biaya admin ma untung tapi ma nanggung biaya admin aplikasi penipu sampah harus kalo mang voucher skon gak bisa pakai jang luar  bisa pasang pembayar agar costumer rugi,informationquality
tiap kali masuk check out lalu klik bayar lalu timbul ingat tulis warna rah jadi ndala ganggu ga bisa belanja karang rumit aplikasi dulu level silver gold dst suai akumulasi belanja toko karang banyak fiktif penipu aplikasi udh makin ga bobot,easeofuse
parah maren suruh co barang nang voucher rb udah co barang ga dapet penipu,informationquality
aku suka karna suka potong gratis ongkir,informationquality
bagus,nonquality
ui ren dan tidak berlebihan,webdesign
tolong baiki tokopedia paket nyampe nyampe mau blokir sama komdigi aja,reliability
te update aplikasi nggk bisa buka hp aku tolong mbali minn versi apk nggk cocok nang belanja tokopedia,easeofuse
pengembali dana lama mau tarik barang mau beli lebih mahal gera pakai buat order ma gak masuk masuk,responsiveness
belanja mudahbanyak skon banyak opsi pembayar,easeofuse
tolong ancam sama dc toko tolong mau bacok mau tindas sama prem tolong kata dc mau obrak abrik rumah tolong tolong beda sama si orens kalao toko orens rahma orang cuma kasih info aja kalao ngancam,privacy
napa tokopedia mpersulit pembeli beli barang tipu penjual dang dana masih tokopedia tah banyak drama mau masuk pusat halam resolusi bisa masuk retur pengembali barang karna batasi nu retur kansudah liat apk perti tolong tokped lindungi hak konsumen pembeli jang persulit kalau anda mbali dana saldo baru kasih bintang soal anda apk baik kalau dulu mpermudahpembeli,responsiveness
kurir ngeselinnnnnnn,reliability
mantaap,nonquality
upload foto aja susah bet ajg,easeofuse
pengirim lalu lamapadahal barang tiba tuju tanggal tgl juga terima tokopedia tolong ganti jasa pengirim nyaterlalu lambat proses pengirim nyatidak perti toko be pengirim cepat update pengirim pun jelas,reliability
aplikasi mbantu mahasiswa ndapat produkproduk kemeka,easeofuse
hapus aja tokopedia care ga guna orang lapor na tipu cs gaada tanggep slow respon gaada tanggung jawab tokopedia ga kaya olshop oren be jelek bgt najis,responsiveness
ui kece banget,webdesign
cewa tokopedia akun bisa belanja tode pembayar cod,easeofuse
suka tapi karang opsi pencari pakai foto produk,easeofuse
pelayan muas,responsiveness
tokopedia skrg sngt buruk dlm sistem refund brg sya ksih bintang klo adpelay sistem pick up dri pihak tokopedia jg sngt buruksusah mau refund brg klo beli brg tokopediasmua pihak ga ad tnggng jwb sm sklimkin hri mkin kacau tokopediaklo bli brg mndnga jgn tokopedia aj dahkecewa brt psti kta buat nytidak tnggng jwb dr pihak penjual maupun dr pihak tokopedia,reliability
belanja makin gak muas tokped pesan jarang sampai rmh cek status pengirim ma balikin toko aduh kurir jnt gak es parah nding uninstaln aja aplikasi bikin kapok,reliability
driver grab tolong kalo belom siap ller masih tutup jang pesenin layan pengirim inst nyabuang waktu belom kalo mall harus jal kaki dulu jauhsistem tolong benahi lagingerusak akun driver kalo gitu ngerusak forma akun driver kalo ginikalo tokoseller masih tutup sistem pengirim barang inst tutup dulu jang pesenin sistem,reliability
belanja puas mudah,easeofuse
belanja atas jt tapi aktifin paylater gak bisa payah,easeofuse
jang pake ni aplikasi banyak penipuan pelaku oknum orang tokopedia ndiri,reliability
layak diandalkan untuk belanja,reliability
sangat bagus mudah cepat,easeofuse
lag coba us gak dwonlod mua,easeofuse
pengembali dana sangat muas tolong leksi penipu jual sini untung system sdh cukup bagus mprotek hal hal ngarah situasi lbh buruk,reliability
sangat nguntung,nonquality
top emoney status hasil tetapi saldo masuk te cek history transaksi pengaju pun ribet puter us parah banget,easeofuse
baru pake apk pas minggu marin beli lewat cod sampe karang masih proses gak kirim kirim jelas nggak profesional lohh masalah besok oktober paket batal otomatis kok penjual penjual tokped gak profesional sih tolong bantuan,reliability
payaaah,nonquality
mbantu,easeofuse
retur produk gak suai deskripsi lama minta ampun sampe bul lebih masa masih gak lesaiselesai cukup akhir belanja tokopedia uninstall,responsiveness
karang kok gratis ongkir tokped anda masih waras,informationquality
