cleaned_content; label
akun ya lama masukin tiba pesen barang tanpa pengantuh ku masak akun bisa masuk akun lain akun langsung ku tutup manen;privacy
ring error ngajuin nai limit tokopedia card ma error us makin sini makin jelek aplikasi error us;informationquality
aplikasi tolol tombol batal pesan chat customer rvice ai mulu jawab ga guna nie aplikasi nyeseldownload;informationquality
ller mua pemalas gak inisiatif lalu nunggu kurir bisa sampai hari minimal drop dekat k klo sampai sore gak datang klo kaya gitu sih te barang sampai gak bakal gw te lesai biarin aja system lesai;reliability
aplikasi bagus tokopedia;nonquality
cepat banyak pilih;nonquality
mbantu mudah bisa menuhi butuh hari;informationquality
aplikasi belanja online jelek parah masa paket mau hilang kurir estimasi tiba ng wajar nga bisa aju komplen ngikuti kurir tanpa tinjau lebihi dahulu sangat buruk harus kalo paket te lewati estimasi tiba tera nga wajar cs bisa hub dlu bagus makin sini jelek parah buruk paket harus sampe tanggal hari h bisa undur sampe hari;reliability
adil mberi skon;informationquality
utk chat admin susah bnerd saldo  endap bisa pakaikurang bgus tokopedia ka sama lainny;informationquality
tokopedia gak warah blom udh pelanggaranmana ongkir mahal produk jg mahalmending kali gak ush instal apk dehh biar gak nyesel;informationquality
renn;nonquality
parah si beli barang estimasi nyampe tgl sampe tgl gk sampaisampai udh lebihi batas estimasi kalo kali gk pp  masa iya nyampe kalikali pdhl hari sama checkout apk be loh mlhn pake apk be dulu sampai pdhl sama jauh dri jkt pdhl sama pake kurir jnt tpi knp tokped lebih lama parah si gilir komplain ribet bgt harus nunggu dulu investigasi lamaaa;reliability
muas;nonquality
data gua bar monyet;privacy
nding beli toko oren jamin gak nipu barang juga bisa garansi;informationquality
sangat guna buat;nonquality
mantap;nonquality
pihak sama rakyat cilversi gak suport sama hp tiap mau buka lalu henti mbagong;informationquality
suka;nonquality
mantaaappp;nonquality
bagusssss;nonquality
ya ima kasih banyak;informationquality
kurir rekomendasi asli sangt rekomendasi lelet lalu lama transit paket oper sana oper sini beda xpedisi kalau paket hilang tracking susah hilang xpedisi gak bisa tahu karna pickup xpedisi a anter kurir c bah bisa x hanlde paket beda xpedisi contoh pickup jnt transit gudang jne anter id xpress;reliability
ok;nonquality
ga tau napa tokopedia karang layan sangat buruk pes toko kali deres rpong hari belom tiba juga sy komplent tanggap sama kali admin tokped jelas lacak barang bisa kirim tpi komplen sy tdk proses tdk balikin dana;informationquality
pelayan kirim lama kali respon penjual juga;responsiveness
sumpah yesal gua makai apk pesan gak update pengirim nding pake shopee respon cepat klo cepat selesai klo tokopedia suai sop;informationquality
sangat asli barang;informationquality
alhamdulil sangat mudah gala hal;nonquality
mahal jirr;nonquality
mantap;nonquality
jang sampai tokopedia tinggal pelangg tia pdhl aplikasi be lbh mudah pengirim mohon agar lektif milih kurir rekomendasi apalagi sap express gila pengirim ga transpar status pengirim out going incoming  ga jelas sampe mana liat ga profesional nyalamaaaa tika komplen kurir nghubungi tapiiii sa pula paket mau kirim hadehhh;reliability
bagus harga murah tambah banyak skon;informationquality
cpat praktis;nonquality
estimasi bisa ubah suka hati kalo gtu tiap kali paket ga sampe ulur us estimasi payah pesen kap sampe² juga ulur us² udah sampe estimasi pengirim us ajaa ulur;reliability
busuk;nonquality
oke;nonquality
mang mantab belanja sini;nonquality
rba eror;informationquality
notifikasi update nyebal muncul us;informationquality
makin sini makin banyak eror nyoba instal ulang nunggu lama ma gagal instalasi deuh beda dgn app toko be simple;reliability
ren;nonquality
tampilan website ren;webdesign
aplikasi rekomendasi dana tah minta foto bilang blur;informationquality
banyak bug masa harga piring mi lamin lusin ribu ongkos kirim ribu busetttt;informationquality
aplikasi error trus;informationquality
skon gratis ongkir hilang mau check out buang² waktu pakai aplikasi;informationquality
marketplace maksa bisa pilih pengirim mau harus ngguna pengirim pilihan ndirii cewaaa rekomendasi pengirim tokopediaa;responsiveness
error mulu gagal login sama tiba luar ndiri;reliability
ga cocok buat aq ga sabar kata kode verifikasi udh kirim nyata loading daftar lama bgt;privacy
aplikasi karang update besarbesar apalagi update sangat mbantu para calon pembeli plus nyata banyak voucher promo skon ya lumayan suka aplikasi ecommerce satu tokopedia;informationquality
trimakasih aplikasi agar mudah belanja;nonquality
her napa sih kalo mau buka nu pembayar lain lalu gak bisa gak suka lama gitu loading mau beli tapi pengen pake pembayar lain masa gak bisa benerin tuh sistem;informationquality
dapet voucher rbu cekout barang ga voucher padahal dh cekout barang ma suruh cekout barang gimana sih;informationquality
makin sini makin gak jelastiba batal refund kembali mana juga gak jelasdi chat lama;easeofuse
moga lebih tingkat mbali aplikasi;informationquality
nang belanja;nonquality
mohon perbaiki;informationquality
baru ncoba;informationquality
min garena napa nggak bisa pepeng shoot;informationquality
parah hancur karang toped paket sampai sistem masih gantung lacak tokopedia care juga lepas tang gak mbantu ller juga gak mberi response kurir paxel nggantung lacak sistem minggu dulu bisa batalin karang paksa urusin ndiri gak penengah ha mbeli jujur tapi cewain begini jang beli toped lepas tang masa bodo customer rvice tokopedia care sangat bahaya beli tokopedia;reliability
ok;nonquality
suka kali;nonquality
sistem scam kasih harga skon udh jelas tapi pas mau pembayar gw hitung kok total beda gk suai skon padah udh gw unceklis biaya asuransi sama proteksi gila bgt ngambil untung aplikasi gk amanah voucher skon asa kgk guna soal kalo pake harga ya emng tetep gitu arti kgk dpt skon sial;informationquality
buat expedisi ndiri biar lebih integrasi lebih cepat sampai;informationquality
note recommended te gabung tok tok;informationquality
oke;nonquality
susah buka sy posisididaerah sini;easeofuse
update ma ngelag nu voucher;informationquality
bagus barang suai kualitas harga jangkau;informationquality
ok;nonquality
tokped care lemot;informationquality
aplikasi ngecewa dana refund tarik ma pending trus gimana sih cara rja;informationquality
riko ndasi lg te gabung ama ticktok tambah lelet bnyak toko biasa langgan hilang jejak gak bisa cari lg;informationquality
ren;nonquality
belanja mudah n untung;informationquality
pengirim banya handover kata gw mah udah pihak ajah ngapain coba over over tuh paket lama gj bener nih tokped;informationquality
pu apl tiktok ring belanja lalui tiktok toko pedia ntah napa tiba saldo pay later tiktok hilang dangkan rasa transaksi ma timbul tagih pinjam coba hub pihak tokped via wa maupun cs tanggap mohon bantu penjelasan;informationquality
apa dah temen gua dapet skon pengguna baru trs tiap hari  gua kap njir udh nunggu tengah hari gk skon sama kali;informationquality
udah gak perti dulu pencari barang dulu paling bisa andelin tokped karang masuk nama barang a luar macem macem;informationquality
pilih produk banyak kualitas juga pakai bisa beli lalui transfer cod;informationquality
cepet cepet biar bisa gunain paylater;nonquality
napa mata tokopedia koq kaca kaca gitu baik saja  ka udah masa jodoh udh atur maha kuasa ya masa tenang saaj aja aku nah libat kali aitu janji aku;informationquality
tiga dulu kalau bagus sayah tambah in;informationquality
super;informationquality
lu mah aneh tokped user tia plus ma gk dapet kupon skon rbjt event kmarin dang user gak prnah blanja akun plus ma dpt kupon skon tsb klo mau nambah user plus baru harus utamain dulu kupon skon tsb sm user plus lama karna orang user plus bondong daftar plus karna kupon tsb cuma eksklusif buat user plus apalagi skrng langgan plus naik jd rbbln minimal langgan bln ma user tia plus gak mau prpanjang;informationquality
baru kali aplikasi ga taat sama aturan ndiri bonus cashback hilang gitu aja padahal sk bul maximal te hangus baru bul hangus;informationquality
titik;nonquality
mantap;nonquality
sangat mbantu app inimantab;nonquality
kagak enak belanja toped gak bebas belanja apa unit batasi gak kaya shoppe bebas mau apa unit juga lalu review saldo penjual lama penangan lalu lama harus pindah jual toko lain;informationquality
gini amat yak hidup indonesia klw belanja item bakal dpt voucher rbudah belanja itemeh voucher rb dong wkwkwkwk ga penjelas sk penipu ga si nama udah marketing lg tobat nak;informationquality
udah gak promo gede gede menjak collab ama tiktok;informationquality
aplikasi tanggung jawab;informationquality
mudah percaya;nonquality
sukses sini beli rumah;nonquality
aplikasi ampas tiba pembayar lalu loading lama banget malah gak lar lar loading mana pelayan tokopedia care lelet banget respon agen chat asli gondok;informationquality
dapat bonus voucher belanja rb tau pecah minimum  belanja gede banget nominal;informationquality
ga jelas tokopediasaya laku penari dana ko ma persulitdana tah chat tokopediacare ga balas gmn solusi;informationquality
layan transaksi batasi tak bisa buka hari sy coba sama saja ma suruh cek akun pdhl barang mau co bnyk bngt gilir mau transaksi pas bka transaksi lain eror mulu gk bisa buka makin males belanja sini tdk perti biasa makin sini bukan upgrade ma tmbah gk bagus;informationquality
ok juga;nonquality
nonton snek vidio;nonquality
lalu ribet nembah alamat pake peta;easeofuse
aplikasi tokopedia napa kode verifikasi aplikasi;privacy
bagus;nonquality
woyyy knpe update pas pesen brng toko jd ilang cek pengirim gk order slesai jg gk ad riwayat gmne mau ksh bintang bagus tokonye kl apk ngebug kye mjiiing;informationquality
cs bot slow respon jelek banget ma ngundang penipu;responsiveness
apk ren profesional;nonquality
gausah sok so tokopedia x tiktokshop;nonquality
aplikasi bagus;nonquality
update makin cewa sisi ller makin naik admin otomatis paksa naikin harga susah saing sama toko lain sisi buyer makin ga nyam tiap mau checkoutyang lain ringkali jadi bugdibatal ndadak annoying banget sih update makin cewa customer masih loyal gala kurang ma ga kasih voucher gede jarang belanja ma dapet pas sistem lu gimana sih ped;reliability
napa bisa masuk akun;privacy
beli barang tokped cancel penjual gara gara beli pakai voucher ribu dana mbali voucher hangus padahal  blm pakai chat toko ha minta maaf chat cs tokopedia ga jawab cewa at lebih baik hapus pakai shoppe cs shoppe tanggap voucher klo cancel pun mbali payah tokopedia;informationquality
ekspedisi busukk ga kayak apk be gatau aku apes gimana tapi udah lebih kali dapat kurir ga ramah males mau chekout sini klo antar marahmarah mau complain ller jg mana tau nau nding balik apk be ekspedisi bisa pilih ndiri kedar sar buyer kasih pilih dong mau pakai ekspedisi karna tiap kota tiap ekspedisi beda toxican trs tambahin penilai kurir pengirim biar pihak buyer jg nyam;reliability
ok;nonquality
mbeli barang anda suruh ndapat voucher rb te mbeli muncul gambar lamat anda ndapat voucher rb tapi nyata ndapat voucher sama kali ndapat ticket masa tapi team tokopedia sangat lama respon nurut ngaja nghabis masa voucher rasa tipu padahal lihat sk sangat cewa tokopedia jangan nipu;informationquality
mudah transaksi;nonquality
skripsi produk lengkapmau beli jari pelek ukur panjangnyachat penjual responmembuat susah pembeli;informationquality
baik;nonquality
aplikasi mulai bai;informationquality
pengirim lama;responsiveness
tokopedia care blas nda ngebantu sama kali mau ta soal pengembali dana udah antri chat lama ma cuekin bgst emang;informationquality
mahal ongkos;nonquality
gx nah instal aplikasi ko dapat wa kode verifikasi sya sapii klo ad gunakn data sya gx nanggung apapun;privacy
gimana sih tokped barang kirim gak suai banget order cd pcs ma kirim pcstoko juga gak tanggung jawab hmmmmmmm tolong dong baiki;informationquality
ngalami penipu belanja aplikasi tapi pihak tokopedia perti respon peduli komplen jak oktober sampai proses retur masih blom kembang;informationquality
bagus;nonquality
imakasih rekomendasi toko amanah harga bawah standar resmi;nonquality
puas belanja tokped;nonquality
cs rvis ga bisa d hubungi;responsiveness
soal datang;informationquality
padahal jaring bagus tapi kok ingin ngganti tode pembayar loading lama kali;informationquality
proses cepat;easeofuse
bagus manfaat aplikasi hatur nuhun;nonquality
menjak join tiktok tokopedia lalu lambat akses halam malas;informationquality
luar biasa;nonquality
jang suka bohong kpd publik dgn giveaway untungberuntung app mau sosmed tting team admin loee kurang pendidi profesional iturata baru tamat ko toped pekerja sbgai team gaevent hny orang kampung aja caya ga event loe ada medsos ato app ndiriaku sar utk ncari pemenang sistem random komen filter dll bkn team loe bego mili lsg pemenang hny publik kampung cayaklopublik kota;informationquality
overall tokped bagus banget nggak ribet barang beli juga jamin bagus;easeofuse
apk gaje mau beli barang harga ¹⁰x ⁰ gak ngotak mahal bet;informationquality
good girl;nonquality
aplikasi langgan awal;nonquality
cs tokopedia sulit respon;responsiveness
turun bintang ta ndala lalui support jawab lalu banyak bot manusiajadi lalu lambat respon masalah dlm transaksi tokopediatingkat percaya tenang transaksi pelayan chat support tika masa sistem ataupun transaksiayoo bangkit tokopedia agar lalu njadi dep;responsiveness
proses cepat am;nonquality
sangat sangat baik;nonquality
fitur² tokopedia karang banyak gak fungsi normal perti pencari whishlist gak bisa muncul mua filter barang sedia whishlist juga muncul masuk stok masih;informationquality
mantap promo nguncang;nonquality
paling maless muncul ikl truss mana udah uninstall udah hampus masih aja muncul ikl knapa yaa bisa gtu cara hilangin gimana;informationquality
simple cepat;nonquality
bagus;nonquality
udah bayar gak verif pula anjir;informationquality
plis benerin sistem notifikasi tiap hari apa nit kali notif ga penting sangat nggangu mati pengatur notifikasi promo jg gak bisa harus bener mati notifikasi tokopedia baru bisa hilang;informationquality
pelit promo tai;nonquality
toppp dehhh pokokny;nonquality
mantap;nonquality
gila;nonquality
mau sambungin akun gopay tokped tapi nomor mati tinggal nomor wa doank kirain pilih wa ga bisa sambungin deh;privacy
good;nonquality
kalau kasih skon jang pilih kasih harus rata;informationquality
app ga jelas;informationquality
top;nonquality
tokomedia bagus bangat sui pesen matap;nonquality
aplikasi belanja sistem complain paling tolol tau jelas jelas barang pes scam nuntut pengembali uang tapi masih nunggu setuju penjual ya aneh masa iya penipu mau baik hati ngembali uang  kocak;informationquality
jos tampilan ren;webdesign
cewa banget barang terima ha mas kosong nyata sampai masan sampai pengembali dana sy harus kirim ulang barang  aneh sy rugi krn beli barang ga harus tanggung ongkir buat balikin tu mas sampah;informationquality
tulis vocer potong harga nyata emang harga gitu vocer hoax;informationquality
sangat puas;nonquality
kok baru masuk tokped udah suguhi konten barang gak pantas mana baru buat akun aja barang nyeleneh tolong dong henti jual beli bajubarang tak nonohmata cemar ane mau belanjabu cari dosa;privacy
baik;nonquality
gokill;nonquality
moga kasih bintang layan mantap;nonquality
imakasih tokopedia hari kasih bintang mohon maaf atas ulas buruk belum imakasih mbantu menuhi butuh ada gopay later walaupun gopay later blokir bab mbeli pulsa makai cicil aplikasi moga saja depan lebih baik;informationquality
chicken stars;nonquality
babi licik nih tokopedia kongkalingkong sama pihak toko belanja item dpet voucher sampe jt nyata bagi² pembatal bisa karna langsung proses pihak toko gk nyangka lama pake tokopedia rasa hianati lain kali buat janji awal jelas pihak gini gk kupon bagi oas awal ngentotttt;informationquality
karang aplikasi jarang gunakankadang kadang sangat guna belanja onlen apalagi jam karang aplikasi tokopedia sangat guna belanja online;informationquality
banya minta update ;informationquality
oke;nonquality
nice user interface;webdesign
banyak pilih barang jamin;informationquality
ren;nonquality
kasih scount dong tokped kasih bintang;informationquality
bagus buat belanja butuh luarga;informationquality
halo min napa yah tiap mau bikin tokopedia card lalu muncul tulis internal rver eror mohon solusi id pendaftar cbzkjmxh kalo udah bisa bakal kasih b;informationquality
praktis;nonquality
sumpah tokopedia aneh banget soal kupon voucher skon cashback gratis ongkir contoh promo akun pi banget voucher skon kyk kurang narik beberapa voucher miliki gilir akun pu orang tua voucher skon abrek banyak banget potong harga sangat narik mua kok bisa ya beda akun beda voucher skon padahal sama sama suka belanja tokopedia tapi rasa adil saja pembagi voucher skon lain lain cewa banget asli;privacy
good tokopedia;nonquality
jang transaksi toko pedia soal saldo refund bisa tarik sangat rugi orang;informationquality
update ma tambah lemot suka close ndiri;informationquality
market place paling ok indonesia;nonquality
lebih bagus toko be;nonquality
bagai mana dapat cu untung kalau bisa tingkat rating tokopedia;informationquality
tokped emang mua bisa;informationquality
karang makin gk jelas pencari sdh suai cari feed muncul;informationquality
toko pemasok suai order tanpa masa pasti komentar juga baik rta ramai peminat;informationquality
ller boot banya nipu;nonquality
ga jelas bnget blom lama baruikoq ma ga bisa buka males buka buka aplikasi;easeofuse
napa gabisa checkout deeh;informationquality
lkeren;nonquality
pantes pii ni aplikasimau chat admin aja ngak bisa tulis chat bisa tapi kirim kagak bisa;informationquality
tokopedia niat ngasih promo promo pulsa palsu gimana napa transaksi gagal dana kembaliin mlu;reliability
bagi pengirim lemot banget dekat antar antar padahal dekatknp gk pakai ekpedisi rah sih bukti cepat;informationquality
mantap bangkit;nonquality
lalu update gak jelas apk lama responnnnnssssssss;informationquality
tolong gopay later biaya bunga cicil ganti margin penjual jadi akad jual beli pakai gopay later menjak tau riba kalau ganti pasti pakai mang nbantu imakasih;informationquality
moga amanah;nonquality
napa barang g nah sampai ma balik penjual kali;informationquality
ok;nonquality
mantappp;nonquality
makin lama makin ga jelas ui harus update bikin user nyam;webdesign
ribettttttt;nonquality
biaya langgan tokopedia plus bul hp rp mahal kali;informationquality
jang donload aja si sar aku soal cewaa bngt barang rusak² smua;informationquality
sistem sampah pelayan sampah paling males emang beli sini mah beda ama shopee chat cs langsung satset  chat cs gk bls gk cs apk sampah;informationquality
cewa barang telat;informationquality
aplikasi apa gue beli balikin mulu paket kata nomer bisa hubungi suaipadahal gue pakek nomer sama aplikasi oren ama tikshopd gak ndala guemasa mbali gak cuma kali tapi tiga kali turutturut sattt ni aplikasi;informationquality
mantap;nonquality
mantap abizzz;nonquality
aplikasi penjajah krn mau belanja produk apapun ongkir pasti mahal beda jauh dgn sopi;informationquality
aplikasi parah problem jawab ai ga solve anything;responsiveness
bagus;nonquality
parah banget ni aplikasi kali dua kali pes sini sih oke aja ya sama penjual gak ngebales mungkin pake ai  tambah sama aplikasi kurang greget masa paket biar kemas hari satu ma stuck jnt kitar hari gila lu udahmah curang lagih tuliskan tunggu sampai tanggal ki tapi pas udah tanggal tempo ma tambah beberapa hari gajelas nding toko oren;informationquality
reeennn;nonquality
komplain susah samapi karang respon dr aplikasi;responsiveness
gak usah deh ngadain flash sale kalo ongkir aja x lebih mahal barang pes padahal belum flash sale harga normalnormal saja;informationquality
beberapa tahun lalu i ulas bintang tapi jak rja sama tiktok udah bnyak penipu don proses komplain agak ribet cs juga bot karang tolong baiki sistem rja tokped pengguna lama udah malas belanja lewat tokped udah apa kali na tipu macam macam jenis order;responsiveness
ui balikin kaya lama karang asa lebih at sopi pencarian ngawor masih nding lama;informationquality
masih am guna;nonquality
gak jelas;informationquality
pelayanan bukan makin baik makin burukpusat resolusi gk bs komunikasilive chat bales template penyelesai lebih dr hari cm buatin tiket gk jelaspenipu makin tebar sistem tolol bul lalu duit refund git gk bs tarik lesai harisekarang retur barang udah hari balik juga duit retur udah nanggung ongkirgilir input sistem gk bacagk bisa skusi pula pusat resolusi bye tokpedpantes arie untung sampe speak up;informationquality
voucher php;informationquality
amazing experience with this olshop makasih toped;nonquality
bagus gak ribett;easeofuse
baanyak bug;informationquality
aplikasi eror waktu pembayar lalu tulis halam sedia trus aplikasi kututup order voucher poin ilang tolong gera perbaiki;informationquality
bagus;nonquality
makin update makin repot entah login ngeranjangin barang mau bayar jg konslet sistem ring error entah lain adaja pkok rbarepot;informationquality
lalu tampil model baru;informationquality
krusial gini tiba paylater gak bisa pake kalau gtu ngapain kasih limit;informationquality
sangat puas;nonquality
sangat mbantu reward kuis per easyy np;nonquality
aku jual tokopedia barang hilang jalan pembeli pun komplain tapi aku nggak dapat ganti rugi dikitpun aplikasi nyata kalau barang penjual hilang rusak tokopedia nggak mau ganti rugi nggak mau tanggungjawab dikitpun padahal ndapat untung pedagang tapi kalau barang hilang nggak mau ganti rugi dikitpun dasar aplikasi ampok suka rugi pedagang;responsiveness
promo² pelit bgt suerga jaya apl be jelas ga nangung²;nonquality
makin ngk jelas tokopedia parah;informationquality
mantap;nonquality
moga makin baik banyak promo skon potong;informationquality
tempat belanja online jak tahun;informationquality
bagusssssss;nonquality
apk dapat install tetapi dapat buka versi android tolong perbaiki;informationquality
apa mang bisa ngepost jual tokopedia;informationquality
woi kimak gimana kok gak dapet kode;informationquality
website lebih ren drpd shope;webdesign
mantap;nonquality
awal hancur toko ijo mulai ongkir mahal voucher batasi sangat beda dlu dulu langgan sini krn lalu murah karang;informationquality
aman aplikasi buruk banyak ncoba login aku lalui angkat lain;privacy
menjak gabung sama tiktok jelek pencari ga akurat promo kurang us nding pake aplikasi oren aja;informationquality
karang tokped beda narik perti dulu nurutku dulu aku jaj tokped mulu padahal k mau sama si onoh;informationquality
bagusss guee dapett skon usss lopee lopeee dehh muahh;nonquality
good;nonquality
mantaf;nonquality
sangat baik;nonquality
ren;nonquality
mantapp eehhh;nonquality
minimal kalau paket sampai lebih estimasi waktu beri kasih kompensasi  bukan panjang waktu estimasi;informationquality
gratis ongkir luruh indonesia t indonesia skitar pulau jawir doang ongkir lebih mahal barang;nonquality
lalu ok;nonquality
gak voucher gratis ongkir bahkn tanggal mbar tetep mpertahan pelita;informationquality
aplikasi sampah ya gini;informationquality
ring eror;informationquality
bagus design;webdesign
lalu mahal kurang jangkau masi murah be;informationquality
enak dulu karang buerraaat buanget ring lag capekcapek filter pas mbali eh reset jauh sama olshop be konsisten stabil fix it minim cari it baru;informationquality
baru belanja suai gk kalo datang barang;informationquality
karang udah ga gratis ongkir;informationquality
toped b gk niat ngasih voucher udah klaim tinggal gunaintp gk bisa gunainbgst bgt toped skrng;informationquality
harga sangat mahal;informationquality
oke singkat saja app lokal ga lokal;nonquality
apk sampah bikin skon ga jelas kalau ga niat bikin skon nding ga usah sial;informationquality
babix emang udah langgan plus mahal² tapi gabisa pake toko label plus tulis gratis ongkir ma masih aja ongkir sumpah makin hari makin parah banget;informationquality
aplikasi buruk saldo tokopedia mau ambil lalu ganggu tulisan;informationquality
masuk kok susah ya suruh verifikasi email baru kali kode verifikasi tapi gagal tokopedia luar ndiri harus ngulang verifikasi tapi kode ga kirim kirim wkwkkwkwkwk;privacy
kukira makin baik nyata enggak ekspedisi masih lemot tambah kurang update pula;easeofuse
gk fitur chat kurir barang ima tapi terang ima kayak kurir sa penerima;reliability
min no marin hapus bisa kembali nomor lama;informationquality
good;nonquality
sangat jelek kalii baru tama kali ndapat pelayan jelek kali beli barang nyangkut kurir komplain tama tolak tokped komplain ga mau urus sampai minggu jebak ga gera kok bisa sih dulu ring belanja sini karang percaya udah mulai kurang byee tokped;responsiveness
halo google play store tolong izin mbukak aplikasi tokopedia;informationquality
download ayo;informationquality
solusi ller lama ngirim pesan;informationquality
sa satu pengguna tokpet cewa;informationquality
mantap;nonquality
aplikasi gila lemot parah banget minta ampun dah mau buka halam komplain n chat cs aja susah banget stuck us n ga bisa buka;responsiveness
aku kok rasa permain estimasi pengirim ya maksud konsisten dong estimasi kalau mang lewat ya udah lewat aja gak usah rubah estimasi order barang tgl tulis estimasi tiba tgl tanggal datang cek estimasi masih tgl besok cek estimasi ubah tgl gak cukup sampai situ barang masih belu datang juga sampai karang tgl cek estimasi ubah tgl gak guna estimasi;informationquality
ongkir mahal;nonquality
toko baik bagus pilih anda banyak voucher narik gratis ongkir;nonquality
pencari produk karang susah ring kali produk temu;informationquality
topup game kok batalin us kembali us gopay ga niat bikin promo gausah promo tutup aja;informationquality
nyam am;nonquality
lg nyari barang eh nyata promo pas cekout ga aneh pas mau payment harga brg langsung normalma lebih mahal dr toko offline niat ga sih ngasih promo makin ga jelas tokopedia menjak ambil alih tiktok;informationquality
bye bye tokped gk install gk kasih notif tika lambat gk kayak shopee belum hari terlambat udh beri notif apaa woeyyy;informationquality
oke banget;nonquality
najischat pengadu layani sama robotbeda jauh sama shopeepelayan pengadu layani manusia riilpengadu apapun layani bijakgercepd tak rugikantokped tutup ajanyampah aplikasi paling najissssapalagi customer rvis najjjiiiissss;informationquality
x beli kartu dana tipu mua tanggap dr tokopedia penyelesaian sampai;informationquality
jang belanja tokoed kurir lama jarak bandung jakarta bisa nyamoe hari;reliability
toko pedia lambat respon uang sy nyangkut;informationquality
ragu mau belanja aplikasi banyak yng komlin;informationquality
top design;webdesign
mantap;nonquality
jak akuisisi tiktok tokopedia dah gak nah ngasih promo skon perti dulu ongkir pun mahal dah  nding balik toko be;informationquality
mantap;nonquality
tolong akun hapus data sa guna;privacy
belanja tokopedia banyak skon;informationquality
aplikasi gk jelas mau narik saldo tokopedia aja verivikasi persulit gagal us padahal internet lancar ngaja amet nilep uang orang biar gk ambil tau ganguss tar;reliability
ya al gak nyangka ak dapat pulsa imakasih tokopedia sukses lalu;informationquality
tem tem tolong nd usah blanja toko pedia bila barang pesan suai respon pengembali solusi toko pedia;informationquality
ima kasih developer mbantu bagai masa masuk akun hacker selamat pelangg jamin;privacy
bagus;nonquality
suka blnja toko pediapengirim cpthrg jg miringtp sayang klo lhtbarang kdg lupa ngeklekcekoutprodakmsh dlm proses batalin g lsg bisaharus nunggu jampengalamankmrn slh pencet cakout dh tk batalin ttp kirimalias aq tolak dunkjelek toko pedia mlaku lksalah kali ajlsg g boleh blnja codpdhl klo g pakai codkurir naroh barang mbarang tempatmky knp sy pilih cod lebih puas bs nerima barangy langsungunutk toko pedia smg bs lbh baik lg dep;informationquality
mohon pencerah beberapa aplikasi toped ga bisa buka;informationquality
sangat bagus;nonquality
tika ingin mes buah barangsaya bisa mes buah produk;informationquality
pantes karang ka lazada cs tokped asli kalo masa kaya orang ganiat rja lama respond belanja gapernah cod padahal kalo masa cum pengen cepet lar soal tagih gasesuai refund bener nding pindah market place sih;informationquality
sangat sayang kali padahal hubung sdh cukup lama tapi level percaya ima darimu sangat minim gopay later ha tah jt gopay pinjam ma sdh tiga kali tdk nah setujui lain hal toko tetangga later maupun pinjam sdh percaya hampir jt dg rasa saling caya maka pembelanja ataupun pinjam dana dada sangat lancar rutin ima kasih toped atas raguan;informationquality
top up uang electronic ga bsa trus;nonquality
ok;nonquality
rvice center respon lamaaaaaaaa masa buka utamain respon cepeet lama hari hariiii sampe satu minggu es ajaaa anehhhhh;responsiveness
mantap;nonquality
good;nonquality
sangat cocok anda;informationquality
toped menjak gabung sama tiktokmakin aneh pengirim rta nomor kurirbarang hilang dana balik lamat toped ambang hancur alih toko lain babi;informationquality
ok;nonquality
aplikasi ntir nding tuku neng shopeee duwe kurir dewe;reliability
mantap tahan mudah transaksi banyak promo;nonquality
tokopedia tolong kasih solusi masalh token listrik laku pembayar tapi jam konfirmasi token listrik jang ma uang haram tokopedia;informationquality
top;nonquality
susah update saldo jakcard padahal uang masuk tokopedia pas mau update saldo tokopedia kartu jakcard susah masuk ring error harga barang ongkos kirim lebih mahal aplikasi si oren;informationquality
ok ren;nonquality
maksa minta update pas udah update versi karang pembayar lewat ovo muat ulang us malaah gak bisa update bukan bikin nyam ma bikin dongkol  konyol;informationquality
balikin duit gua anjir nipu lu kaga masuk kartu gua rb nih ajg;informationquality
sangat mbantu tingkat kualitas pelayan;informationquality
kapok belanja tokopedia return barang gk jelas komplain tanggal okt setujui udh pilih barang pick up kurir sama skli gk datang kata tgl okt gk sama skli gilir chat balas bot kata hubungi sama cfs tapi sama juga gk solusi cuma suruh tunggu jam tgl tunggu hari gk ambil juga ma suruh bwa ndiri kurir nnt batas waktu hbs komplain hangus mau gk mau harus nerima barang gk suai;reliability
lemoooot;nonquality
napa langgan plus sy batal  sy sdh langg jang nakal ya;informationquality
mantap;nonquality
good;nonquality
mantep platform paling jamin mudah urus elektronik juga suka bgt platform sangat transpar muhehehhe us tingkat ya;informationquality
jelas modus penipu barang pes toko alamat palembang harga rb tapi kirm jakarta barang kirm cuma main gantung kunci minta kembali tetapi alamat papua ongkir rb tentu saja waktu hari barang sampe penjual rugi rb waktu buang cuma tanggapi luh sama sin jawab otomatis pelangg toped mungkin ratus juta cewa kali stop pake toped;informationquality
masa dana pinjam gak jelas dah lunas masih tagih bah sampai rumah datangi minta tanggung jawab pihak toped ma mangkir gak jelas gak nemu titik ang sama kali sampai karang manain uang pembayar lama aplikasi rusak;reliability
sangat puas;nonquality
hancur jelek aplikasi menjak sama tiktok;nonquality
aplikasi pengirim lambatatur bikin ndiri langgar ndiri gak jamin pengirim tepat waktu;informationquality
good;nonquality
tolong paket gimana cs ga bantu isi bot mua cs pihak kurir sicepat juga bot parahh;reliability
ndala bul julisaldo gopay hilangterdeteksi pembeli pulsa tokopedia nomer beda cara x turut;informationquality
rekomendasi;nonquality
tampilan semakin mantap;webdesign
